Date,Rate,ObsStatus,ObsConf,Freq,Currency,CurrencyDenom,EXR_TYPE,EXR_SUFFIX
2014-01-13,0.8317,A,F,D,GBP,EUR,SP00,A
2014-01-14,0.83145,A,F,D,GBP,EUR,SP00,A
2014-01-15,0.8302,A,F,D,GBP,EUR,SP00,A
2014-01-16,0.83215,A,F,D,GBP,EUR,SP00,A
2014-01-17,0.8262,A,F,D,GBP,EUR,SP00,A
2014-01-20,0.8262,A,F,D,GBP,EUR,SP00,A
2014-01-21,0.8239,A,F,D,GBP,EUR,SP00,A
2014-01-22,0.819,A,F,D,GBP,EUR,SP00,A
2014-01-23,0.82175,A,F,D,GBP,EUR,SP00,A
2014-01-24,0.8291,A,F,D,GBP,EUR,SP00,A
2014-01-27,0.82505,A,F,D,GBP,EUR,SP00,A
2014-01-28,0.82285,A,F,D,GBP,EUR,SP00,A
2014-01-29,0.8221,A,F,D,GBP,EUR,SP00,A
2014-01-30,0.8238,A,F,D,GBP,EUR,SP00,A
2014-01-31,0.82135,A,F,D,GBP,EUR,SP00,A
2014-02-03,0.8259,A,F,D,GBP,EUR,SP00,A
2014-02-04,0.82905,A,F,D,GBP,EUR,SP00,A
2014-02-05,0.8322,A,F,D,GBP,EUR,SP00,A
2014-02-06,0.82875,A,F,D,GBP,EUR,SP00,A
2014-02-07,0.8314,A,F,D,GBP,EUR,SP00,A
2014-02-10,0.8316,A,F,D,GBP,EUR,SP00,A
2014-02-11,0.83075,A,F,D,GBP,EUR,SP00,A
2014-02-12,0.8216,A,F,D,GBP,EUR,SP00,A
2014-02-13,0.8215,A,F,D,GBP,EUR,SP00,A
2014-02-14,0.82035,A,F,D,GBP,EUR,SP00,A
2014-02-17,0.81885,A,F,D,GBP,EUR,SP00,A
2014-02-18,0.8233,A,F,D,GBP,EUR,SP00,A
2014-02-19,0.8251,A,F,D,GBP,EUR,SP00,A
2014-02-20,0.822,A,F,D,GBP,EUR,SP00,A
2014-02-21,0.82183,A,F,D,GBP,EUR,SP00,A
2014-02-24,0.82465,A,F,D,GBP,EUR,SP00,A
2014-02-25,0.82395,A,F,D,GBP,EUR,SP00,A
2014-02-26,0.8226,A,F,D,GBP,EUR,SP00,A
2014-02-27,0.82035,A,F,D,GBP,EUR,SP00,A
2014-02-28,0.82625,A,F,D,GBP,EUR,SP00,A
2014-03-03,0.82305,A,F,D,GBP,EUR,SP00,A
2014-03-04,0.8246,A,F,D,GBP,EUR,SP00,A
2014-03-05,0.8217,A,F,D,GBP,EUR,SP00,A
2014-03-06,0.8234,A,F,D,GBP,EUR,SP00,A
2014-03-07,0.8285,A,F,D,GBP,EUR,SP00,A
2014-03-10,0.8338,A,F,D,GBP,EUR,SP00,A
2014-03-11,0.8336,A,F,D,GBP,EUR,SP00,A
2014-03-12,0.8359,A,F,D,GBP,EUR,SP00,A
2014-03-13,0.83545,A,F,D,GBP,EUR,SP00,A
2014-03-14,0.83665,A,F,D,GBP,EUR,SP00,A
2014-03-17,0.83675,A,F,D,GBP,EUR,SP00,A
2014-03-18,0.8383,A,F,D,GBP,EUR,SP00,A
2014-03-19,0.8368,A,F,D,GBP,EUR,SP00,A
2014-03-20,0.83455,A,F,D,GBP,EUR,SP00,A
2014-03-21,0.8357,A,F,D,GBP,EUR,SP00,A
2014-03-24,0.8354,A,F,D,GBP,EUR,SP00,A
2014-03-25,0.8348,A,F,D,GBP,EUR,SP00,A
2014-03-26,0.8336,A,F,D,GBP,EUR,SP00,A
2014-03-27,0.8277,A,F,D,GBP,EUR,SP00,A
2014-03-28,0.8272,A,F,D,GBP,EUR,SP00,A
2014-03-31,0.8282,A,F,D,GBP,EUR,SP00,A
2014-04-01,0.8292,A,F,D,GBP,EUR,SP00,A
2014-04-02,0.828,A,F,D,GBP,EUR,SP00,A
2014-04-03,0.8297,A,F,D,GBP,EUR,SP00,A
2014-04-04,0.8267,A,F,D,GBP,EUR,SP00,A
2014-04-07,0.8271,A,F,D,GBP,EUR,SP00,A
2014-04-08,0.8242,A,F,D,GBP,EUR,SP00,A
2014-04-09,0.82375,A,F,D,GBP,EUR,SP00,A
2014-04-10,0.8272,A,F,D,GBP,EUR,SP00,A
2014-04-11,0.8291,A,F,D,GBP,EUR,SP00,A
2014-04-14,0.8274,A,F,D,GBP,EUR,SP00,A
2014-04-15,0.8251,A,F,D,GBP,EUR,SP00,A
2014-04-16,0.8239,A,F,D,GBP,EUR,SP00,A
2014-04-17,0.8243,A,F,D,GBP,EUR,SP00,A
2014-04-22,0.8205,A,F,D,GBP,EUR,SP00,A
2014-04-23,0.8239,A,F,D,GBP,EUR,SP00,A
2014-04-24,0.823,A,F,D,GBP,EUR,SP00,A
2014-04-25,0.82285,A,F,D,GBP,EUR,SP00,A
2014-04-28,0.8228,A,F,D,GBP,EUR,SP00,A
2014-04-29,0.8222,A,F,D,GBP,EUR,SP00,A
2014-04-30,0.823,A,F,D,GBP,EUR,SP00,A
2014-05-02,0.8214,A,F,D,GBP,EUR,SP00,A
2014-05-05,0.82293,A,F,D,GBP,EUR,SP00,A
2014-05-06,0.82115,A,F,D,GBP,EUR,SP00,A
2014-05-07,0.8207,A,F,D,GBP,EUR,SP00,A
2014-05-08,0.8233,A,F,D,GBP,EUR,SP00,A
2014-05-09,0.81725,A,F,D,GBP,EUR,SP00,A
2014-05-12,0.81515,A,F,D,GBP,EUR,SP00,A
2014-05-13,0.81395,A,F,D,GBP,EUR,SP00,A
2014-05-14,0.8177,A,F,D,GBP,EUR,SP00,A
2014-05-15,0.8152,A,F,D,GBP,EUR,SP00,A
2014-05-16,0.8148,A,F,D,GBP,EUR,SP00,A
2014-05-19,0.8146,A,F,D,GBP,EUR,SP00,A
2014-05-20,0.814,A,F,D,GBP,EUR,SP00,A
2014-05-21,0.8094,A,F,D,GBP,EUR,SP00,A
2014-05-22,0.8104,A,F,D,GBP,EUR,SP00,A
2014-05-23,0.80935,A,F,D,GBP,EUR,SP00,A
2014-05-26,0.8099,A,F,D,GBP,EUR,SP00,A
2014-05-27,0.811,A,F,D,GBP,EUR,SP00,A
2014-05-28,0.8125,A,F,D,GBP,EUR,SP00,A
2014-05-29,0.8145,A,F,D,GBP,EUR,SP00,A
2014-05-30,0.8131,A,F,D,GBP,EUR,SP00,A
2014-06-02,0.8129,A,F,D,GBP,EUR,SP00,A
2014-06-03,0.8147,A,F,D,GBP,EUR,SP00,A
2014-06-04,0.813,A,F,D,GBP,EUR,SP00,A
2014-06-05,0.8103,A,F,D,GBP,EUR,SP00,A
2014-06-06,0.8108,A,F,D,GBP,EUR,SP00,A
2014-06-09,0.80985,A,F,D,GBP,EUR,SP00,A
2014-06-10,0.8075,A,F,D,GBP,EUR,SP00,A
2014-06-11,0.807,A,F,D,GBP,EUR,SP00,A
2014-06-12,0.8039,A,F,D,GBP,EUR,SP00,A
2014-06-13,0.7979,A,F,D,GBP,EUR,SP00,A
2014-06-16,0.7974,A,F,D,GBP,EUR,SP00,A
2014-06-17,0.7994,A,F,D,GBP,EUR,SP00,A
2014-06-18,0.8005,A,F,D,GBP,EUR,SP00,A
2014-06-19,0.79985,A,F,D,GBP,EUR,SP00,A
2014-06-20,0.7975,A,F,D,GBP,EUR,SP00,A
2014-06-23,0.7994,A,F,D,GBP,EUR,SP00,A
2014-06-24,0.8015,A,F,D,GBP,EUR,SP00,A
2014-06-25,0.80225,A,F,D,GBP,EUR,SP00,A
2014-06-26,0.7991,A,F,D,GBP,EUR,SP00,A
2014-06-27,0.79965,A,F,D,GBP,EUR,SP00,A
2014-06-30,0.8015,A,F,D,GBP,EUR,SP00,A
2014-07-01,0.7981,A,F,D,GBP,EUR,SP00,A
2014-07-02,0.7958,A,F,D,GBP,EUR,SP00,A
2014-07-03,0.7965,A,F,D,GBP,EUR,SP00,A
2014-07-04,0.7926,A,F,D,GBP,EUR,SP00,A
2014-07-07,0.79385,A,F,D,GBP,EUR,SP00,A
2014-07-08,0.79385,A,F,D,GBP,EUR,SP00,A
2014-07-09,0.79555,A,F,D,GBP,EUR,SP00,A
2014-07-10,0.79505,A,F,D,GBP,EUR,SP00,A
2014-07-11,0.7941,A,F,D,GBP,EUR,SP00,A
2014-07-14,0.7966,A,F,D,GBP,EUR,SP00,A
2014-07-15,0.7931,A,F,D,GBP,EUR,SP00,A
2014-07-16,0.7903,A,F,D,GBP,EUR,SP00,A
2014-07-17,0.7909,A,F,D,GBP,EUR,SP00,A
2014-07-18,0.79155,A,F,D,GBP,EUR,SP00,A
2014-07-21,0.7915,A,F,D,GBP,EUR,SP00,A
2014-07-22,0.7905,A,F,D,GBP,EUR,SP00,A
2014-07-23,0.7908,A,F,D,GBP,EUR,SP00,A
2014-07-24,0.79215,A,F,D,GBP,EUR,SP00,A
2014-07-25,0.79115,A,F,D,GBP,EUR,SP00,A
2014-07-28,0.79055,A,F,D,GBP,EUR,SP00,A
2014-07-29,0.7924,A,F,D,GBP,EUR,SP00,A
2014-07-30,0.7917,A,F,D,GBP,EUR,SP00,A
2014-07-31,0.7928,A,F,D,GBP,EUR,SP00,A
2014-08-01,0.7961,A,F,D,GBP,EUR,SP00,A
2014-08-04,0.7972,A,F,D,GBP,EUR,SP00,A
2014-08-05,0.7939,A,F,D,GBP,EUR,SP00,A
2014-08-06,0.79285,A,F,D,GBP,EUR,SP00,A
2014-08-07,0.794,A,F,D,GBP,EUR,SP00,A
2014-08-08,0.7967,A,F,D,GBP,EUR,SP00,A
2014-08-11,0.7976,A,F,D,GBP,EUR,SP00,A
2014-08-12,0.7955,A,F,D,GBP,EUR,SP00,A
2014-08-13,0.7997,A,F,D,GBP,EUR,SP00,A
2014-08-14,0.8016,A,F,D,GBP,EUR,SP00,A
2014-08-15,0.80215,A,F,D,GBP,EUR,SP00,A
2014-08-18,0.8002,A,F,D,GBP,EUR,SP00,A
2014-08-19,0.80265,A,F,D,GBP,EUR,SP00,A
2014-08-20,0.7981,A,F,D,GBP,EUR,SP00,A
2014-08-21,0.79925,A,F,D,GBP,EUR,SP00,A
2014-08-22,0.8003,A,F,D,GBP,EUR,SP00,A
2014-08-25,0.79567,A,F,D,GBP,EUR,SP00,A
2014-08-26,0.79605,A,F,D,GBP,EUR,SP00,A
2014-08-27,0.794,A,F,D,GBP,EUR,SP00,A
2014-08-28,0.7945,A,F,D,GBP,EUR,SP00,A
2014-08-29,0.7953,A,F,D,GBP,EUR,SP00,A
2014-09-01,0.79025,A,F,D,GBP,EUR,SP00,A
2014-09-02,0.7933,A,F,D,GBP,EUR,SP00,A
2014-09-03,0.79855,A,F,D,GBP,EUR,SP00,A
2014-09-04,0.7932,A,F,D,GBP,EUR,SP00,A
2014-09-05,0.79455,A,F,D,GBP,EUR,SP00,A
2014-09-08,0.80235,A,F,D,GBP,EUR,SP00,A
2014-09-09,0.8005,A,F,D,GBP,EUR,SP00,A
2014-09-10,0.80125,A,F,D,GBP,EUR,SP00,A
2014-09-11,0.7958,A,F,D,GBP,EUR,SP00,A
2014-09-12,0.7966,A,F,D,GBP,EUR,SP00,A
2014-09-15,0.79495,A,F,D,GBP,EUR,SP00,A
2014-09-16,0.7992,A,F,D,GBP,EUR,SP00,A
2014-09-17,0.7936,A,F,D,GBP,EUR,SP00,A
2014-09-18,0.7883,A,F,D,GBP,EUR,SP00,A
2014-09-19,0.7865,A,F,D,GBP,EUR,SP00,A
2014-09-22,0.7866,A,F,D,GBP,EUR,SP00,A
2014-09-23,0.786,A,F,D,GBP,EUR,SP00,A
2014-09-24,0.7823,A,F,D,GBP,EUR,SP00,A
2014-09-25,0.7804,A,F,D,GBP,EUR,SP00,A
2014-09-26,0.7807,A,F,D,GBP,EUR,SP00,A
2014-09-29,0.7827,A,F,D,GBP,EUR,SP00,A
2014-09-30,0.7773,A,F,D,GBP,EUR,SP00,A
2014-10-01,0.7782,A,F,D,GBP,EUR,SP00,A
2014-10-02,0.7824,A,F,D,GBP,EUR,SP00,A
2014-10-03,0.78525,A,F,D,GBP,EUR,SP00,A
2014-10-06,0.78575,A,F,D,GBP,EUR,SP00,A
2014-10-07,0.784,A,F,D,GBP,EUR,SP00,A
2014-10-08,0.787,A,F,D,GBP,EUR,SP00,A
2014-10-09,0.7875,A,F,D,GBP,EUR,SP00,A
2014-10-10,0.7882,A,F,D,GBP,EUR,SP00,A
2014-10-13,0.788,A,F,D,GBP,EUR,SP00,A
2014-10-14,0.7945,A,F,D,GBP,EUR,SP00,A
2014-10-15,0.7957,A,F,D,GBP,EUR,SP00,A
2014-10-16,0.797,A,F,D,GBP,EUR,SP00,A
2014-10-17,0.7955,A,F,D,GBP,EUR,SP00,A
2014-10-20,0.7914,A,F,D,GBP,EUR,SP00,A
2014-10-21,0.79,A,F,D,GBP,EUR,SP00,A
2014-10-22,0.7909,A,F,D,GBP,EUR,SP00,A
2014-10-23,0.7904,A,F,D,GBP,EUR,SP00,A
2014-10-24,0.7887,A,F,D,GBP,EUR,SP00,A
2014-10-27,0.7871,A,F,D,GBP,EUR,SP00,A
2014-10-28,0.7881,A,F,D,GBP,EUR,SP00,A
2014-10-29,0.79095,A,F,D,GBP,EUR,SP00,A
2014-10-30,0.7872,A,F,D,GBP,EUR,SP00,A
2014-10-31,0.78425,A,F,D,GBP,EUR,SP00,A
2014-11-03,0.78085,A,F,D,GBP,EUR,SP00,A
2014-11-04,0.7819,A,F,D,GBP,EUR,SP00,A
2014-11-05,0.7843,A,F,D,GBP,EUR,SP00,A
2014-11-06,0.78615,A,F,D,GBP,EUR,SP00,A
2014-11-07,0.7834,A,F,D,GBP,EUR,SP00,A
2014-11-10,0.7852,A,F,D,GBP,EUR,SP00,A
2014-11-11,0.7836,A,F,D,GBP,EUR,SP00,A
2014-11-12,0.788,A,F,D,GBP,EUR,SP00,A
2014-11-13,0.7912,A,F,D,GBP,EUR,SP00,A
2014-11-14,0.7944,A,F,D,GBP,EUR,SP00,A
2014-11-17,0.7989,A,F,D,GBP,EUR,SP00,A
2014-11-18,0.7994,A,F,D,GBP,EUR,SP00,A
2014-11-19,0.79965,A,F,D,GBP,EUR,SP00,A
2014-11-20,0.7989,A,F,D,GBP,EUR,SP00,A
2014-11-21,0.7921,A,F,D,GBP,EUR,SP00,A
2014-11-24,0.7916,A,F,D,GBP,EUR,SP00,A
2014-11-25,0.7929,A,F,D,GBP,EUR,SP00,A
2014-11-26,0.79095,A,F,D,GBP,EUR,SP00,A
2014-11-27,0.792,A,F,D,GBP,EUR,SP00,A
2014-11-28,0.7953,A,F,D,GBP,EUR,SP00,A
2014-12-01,0.7927,A,F,D,GBP,EUR,SP00,A
2014-12-02,0.7936,A,F,D,GBP,EUR,SP00,A
2014-12-03,0.7862,A,F,D,GBP,EUR,SP00,A
2014-12-04,0.7861,A,F,D,GBP,EUR,SP00,A
2014-12-05,0.7881,A,F,D,GBP,EUR,SP00,A
2014-12-08,0.7845,A,F,D,GBP,EUR,SP00,A
2014-12-09,0.79015,A,F,D,GBP,EUR,SP00,A
2014-12-10,0.78975,A,F,D,GBP,EUR,SP00,A
2014-12-11,0.7927,A,F,D,GBP,EUR,SP00,A
2014-12-12,0.7925,A,F,D,GBP,EUR,SP00,A
2014-12-15,0.7936,A,F,D,GBP,EUR,SP00,A
2014-12-16,0.7965,A,F,D,GBP,EUR,SP00,A
2014-12-17,0.7932,A,F,D,GBP,EUR,SP00,A
2014-12-18,0.7865,A,F,D,GBP,EUR,SP00,A
2014-12-19,0.7847,A,F,D,GBP,EUR,SP00,A
2014-12-22,0.7849,A,F,D,GBP,EUR,SP00,A
2014-12-23,0.7867,A,F,D,GBP,EUR,SP00,A
2014-12-24,0.7865,A,F,D,GBP,EUR,SP00,A
2014-12-29,0.7842,A,F,D,GBP,EUR,SP00,A
2014-12-30,0.7823,A,F,D,GBP,EUR,SP00,A
2014-12-31,0.7789,A,F,D,GBP,EUR,SP00,A
2015-01-02,0.78,A,F,D,GBP,EUR,SP00,A
2015-01-05,0.7827,A,F,D,GBP,EUR,SP00,A
2015-01-06,0.7842,A,F,D,GBP,EUR,SP00,A
2015-01-07,0.7823,A,F,D,GBP,EUR,SP00,A
2015-01-08,0.7811,A,F,D,GBP,EUR,SP00,A
2015-01-09,0.7799,A,F,D,GBP,EUR,SP00,A
2015-01-12,0.7791,A,F,D,GBP,EUR,SP00,A
2015-01-13,0.7767,A,F,D,GBP,EUR,SP00,A
2015-01-14,0.7753,A,F,D,GBP,EUR,SP00,A
2015-01-15,0.7672,A,F,D,GBP,EUR,SP00,A
2015-01-16,0.7637,A,F,D,GBP,EUR,SP00,A
2015-01-19,0.7664,A,F,D,GBP,EUR,SP00,A
2015-01-20,0.7637,A,F,D,GBP,EUR,SP00,A
2015-01-21,0.7671,A,F,D,GBP,EUR,SP00,A
2015-01-22,0.7644,A,F,D,GBP,EUR,SP00,A
2015-01-23,0.7473,A,F,D,GBP,EUR,SP00,A
2015-01-26,0.74895,A,F,D,GBP,EUR,SP00,A
2015-01-27,0.74725,A,F,D,GBP,EUR,SP00,A
2015-01-28,0.7466,A,F,D,GBP,EUR,SP00,A
2015-01-29,0.74775,A,F,D,GBP,EUR,SP00,A
2015-01-30,0.7511,A,F,D,GBP,EUR,SP00,A
2015-02-02,0.7526,A,F,D,GBP,EUR,SP00,A
2015-02-03,0.75395,A,F,D,GBP,EUR,SP00,A
2015-02-04,0.7516,A,F,D,GBP,EUR,SP00,A
2015-02-05,0.7482,A,F,D,GBP,EUR,SP00,A
2015-02-06,0.7473,A,F,D,GBP,EUR,SP00,A
2015-02-09,0.7415,A,F,D,GBP,EUR,SP00,A
2015-02-10,0.742,A,F,D,GBP,EUR,SP00,A
2015-02-11,0.7396,A,F,D,GBP,EUR,SP00,A
2015-02-12,0.7376,A,F,D,GBP,EUR,SP00,A
2015-02-13,0.7401,A,F,D,GBP,EUR,SP00,A
2015-02-16,0.7421,A,F,D,GBP,EUR,SP00,A
2015-02-17,0.7434,A,F,D,GBP,EUR,SP00,A
2015-02-18,0.7372,A,F,D,GBP,EUR,SP00,A
2015-02-19,0.7379,A,F,D,GBP,EUR,SP00,A
2015-02-20,0.7348,A,F,D,GBP,EUR,SP00,A
2015-02-23,0.7352,A,F,D,GBP,EUR,SP00,A
2015-02-24,0.7344,A,F,D,GBP,EUR,SP00,A
2015-02-25,0.7328,A,F,D,GBP,EUR,SP00,A
2015-02-26,0.7301,A,F,D,GBP,EUR,SP00,A
2015-02-27,0.7278,A,F,D,GBP,EUR,SP00,A
2015-03-02,0.7294,A,F,D,GBP,EUR,SP00,A
2015-03-03,0.7276,A,F,D,GBP,EUR,SP00,A
2015-03-04,0.7259,A,F,D,GBP,EUR,SP00,A
2015-03-05,0.7251,A,F,D,GBP,EUR,SP00,A
2015-03-06,0.722,A,F,D,GBP,EUR,SP00,A
2015-03-09,0.7186,A,F,D,GBP,EUR,SP00,A
2015-03-10,0.7128,A,F,D,GBP,EUR,SP00,A
2015-03-11,0.70355,A,F,D,GBP,EUR,SP00,A
2015-03-12,0.7091,A,F,D,GBP,EUR,SP00,A
2015-03-13,0.71525,A,F,D,GBP,EUR,SP00,A
2015-03-16,0.7131,A,F,D,GBP,EUR,SP00,A
2015-03-17,0.71995,A,F,D,GBP,EUR,SP00,A
2015-03-18,0.723,A,F,D,GBP,EUR,SP00,A
2015-03-19,0.7183,A,F,D,GBP,EUR,SP00,A
2015-03-20,0.7255,A,F,D,GBP,EUR,SP00,A
2015-03-23,0.7318,A,F,D,GBP,EUR,SP00,A
2015-03-24,0.7344,A,F,D,GBP,EUR,SP00,A
2015-03-25,0.7365,A,F,D,GBP,EUR,SP00,A
2015-03-26,0.7371,A,F,D,GBP,EUR,SP00,A
2015-03-27,0.7298,A,F,D,GBP,EUR,SP00,A
2015-03-30,0.7328,A,F,D,GBP,EUR,SP00,A
2015-03-31,0.7273,A,F,D,GBP,EUR,SP00,A
2015-04-01,0.7285,A,F,D,GBP,EUR,SP00,A
2015-04-02,0.7316,A,F,D,GBP,EUR,SP00,A
2015-04-07,0.7286,A,F,D,GBP,EUR,SP00,A
2015-04-08,0.7264,A,F,D,GBP,EUR,SP00,A
2015-04-09,0.7268,A,F,D,GBP,EUR,SP00,A
2015-04-10,0.7244,A,F,D,GBP,EUR,SP00,A
2015-04-13,0.7215,A,F,D,GBP,EUR,SP00,A
2015-04-14,0.7217,A,F,D,GBP,EUR,SP00,A
2015-04-15,0.7168,A,F,D,GBP,EUR,SP00,A
2015-04-16,0.7189,A,F,D,GBP,EUR,SP00,A
2015-04-17,0.7199,A,F,D,GBP,EUR,SP00,A
2015-04-20,0.71955,A,F,D,GBP,EUR,SP00,A
2015-04-21,0.7187,A,F,D,GBP,EUR,SP00,A
2015-04-22,0.7129,A,F,D,GBP,EUR,SP00,A
2015-04-23,0.717,A,F,D,GBP,EUR,SP00,A
2015-04-24,0.7159,A,F,D,GBP,EUR,SP00,A
2015-04-27,0.7162,A,F,D,GBP,EUR,SP00,A
2015-04-28,0.715,A,F,D,GBP,EUR,SP00,A
2015-04-29,0.7161,A,F,D,GBP,EUR,SP00,A
2015-04-30,0.7267,A,F,D,GBP,EUR,SP00,A
2015-05-04,0.73788,A,F,D,GBP,EUR,SP00,A
2015-05-05,0.735,A,F,D,GBP,EUR,SP00,A
2015-05-06,0.7376,A,F,D,GBP,EUR,SP00,A
2015-05-07,0.7425,A,F,D,GBP,EUR,SP00,A
2015-05-08,0.728,A,F,D,GBP,EUR,SP00,A
2015-05-11,0.7196,A,F,D,GBP,EUR,SP00,A
2015-05-12,0.7164,A,F,D,GBP,EUR,SP00,A
2015-05-13,0.7174,A,F,D,GBP,EUR,SP00,A
2015-05-14,0.7231,A,F,D,GBP,EUR,SP00,A
2015-05-15,0.7211,A,F,D,GBP,EUR,SP00,A
2015-05-18,0.727,A,F,D,GBP,EUR,SP00,A
2015-05-19,0.72185,A,F,D,GBP,EUR,SP00,A
2015-05-20,0.7157,A,F,D,GBP,EUR,SP00,A
2015-05-21,0.7099,A,F,D,GBP,EUR,SP00,A
2015-05-22,0.7138,A,F,D,GBP,EUR,SP00,A
2015-05-25,0.71,A,F,D,GBP,EUR,SP00,A
2015-05-26,0.7096,A,F,D,GBP,EUR,SP00,A
2015-05-27,0.707,A,F,D,GBP,EUR,SP00,A
2015-05-28,0.7124,A,F,D,GBP,EUR,SP00,A
2015-05-29,0.719,A,F,D,GBP,EUR,SP00,A
2015-06-01,0.71925,A,F,D,GBP,EUR,SP00,A
2015-06-02,0.7243,A,F,D,GBP,EUR,SP00,A
2015-06-03,0.7275,A,F,D,GBP,EUR,SP00,A
2015-06-04,0.7354,A,F,D,GBP,EUR,SP00,A
2015-06-05,0.7317,A,F,D,GBP,EUR,SP00,A
2015-06-08,0.7318,A,F,D,GBP,EUR,SP00,A
2015-06-09,0.7354,A,F,D,GBP,EUR,SP00,A
2015-06-10,0.7284,A,F,D,GBP,EUR,SP00,A
2015-06-11,0.7266,A,F,D,GBP,EUR,SP00,A
2015-06-12,0.7245,A,F,D,GBP,EUR,SP00,A
2015-06-15,0.7234,A,F,D,GBP,EUR,SP00,A
2015-06-16,0.7182,A,F,D,GBP,EUR,SP00,A
2015-06-17,0.717,A,F,D,GBP,EUR,SP00,A
2015-06-18,0.7167,A,F,D,GBP,EUR,SP00,A
2015-06-19,0.7134,A,F,D,GBP,EUR,SP00,A
2015-06-22,0.7169,A,F,D,GBP,EUR,SP00,A
2015-06-23,0.7101,A,F,D,GBP,EUR,SP00,A
2015-06-24,0.7118,A,F,D,GBP,EUR,SP00,A
2015-06-25,0.7126,A,F,D,GBP,EUR,SP00,A
2015-06-26,0.7123,A,F,D,GBP,EUR,SP00,A
2015-06-29,0.7085,A,F,D,GBP,EUR,SP00,A
2015-06-30,0.7114,A,F,D,GBP,EUR,SP00,A
2015-07-01,0.70905,A,F,D,GBP,EUR,SP00,A
2015-07-02,0.7103,A,F,D,GBP,EUR,SP00,A
2015-07-03,0.7102,A,F,D,GBP,EUR,SP00,A
2015-07-06,0.708,A,F,D,GBP,EUR,SP00,A
2015-07-07,0.7077,A,F,D,GBP,EUR,SP00,A
2015-07-08,0.7173,A,F,D,GBP,EUR,SP00,A
2015-07-09,0.7176,A,F,D,GBP,EUR,SP00,A
2015-07-10,0.7208,A,F,D,GBP,EUR,SP00,A
2015-07-13,0.7115,A,F,D,GBP,EUR,SP00,A
2015-07-14,0.7084,A,F,D,GBP,EUR,SP00,A
2015-07-15,0.7045,A,F,D,GBP,EUR,SP00,A
2015-07-16,0.6981,A,F,D,GBP,EUR,SP00,A
2015-07-17,0.6983,A,F,D,GBP,EUR,SP00,A
2015-07-20,0.6971,A,F,D,GBP,EUR,SP00,A
2015-07-21,0.6987,A,F,D,GBP,EUR,SP00,A
2015-07-22,0.6982,A,F,D,GBP,EUR,SP00,A
2015-07-23,0.7044,A,F,D,GBP,EUR,SP00,A
2015-07-24,0.7069,A,F,D,GBP,EUR,SP00,A
2015-07-27,0.7127,A,F,D,GBP,EUR,SP00,A
2015-07-28,0.7074,A,F,D,GBP,EUR,SP00,A
2015-07-29,0.7053,A,F,D,GBP,EUR,SP00,A
2015-07-30,0.701,A,F,D,GBP,EUR,SP00,A
2015-07-31,0.7041,A,F,D,GBP,EUR,SP00,A
2015-08-03,0.7028,A,F,D,GBP,EUR,SP00,A
2015-08-04,0.70275,A,F,D,GBP,EUR,SP00,A
2015-08-05,0.6963,A,F,D,GBP,EUR,SP00,A
2015-08-06,0.7014,A,F,D,GBP,EUR,SP00,A
2015-08-07,0.7051,A,F,D,GBP,EUR,SP00,A
2015-08-10,0.7071,A,F,D,GBP,EUR,SP00,A
2015-08-11,0.7088,A,F,D,GBP,EUR,SP00,A
2015-08-12,0.7149,A,F,D,GBP,EUR,SP00,A
2015-08-13,0.7106,A,F,D,GBP,EUR,SP00,A
2015-08-14,0.7145,A,F,D,GBP,EUR,SP00,A
2015-08-17,0.7105,A,F,D,GBP,EUR,SP00,A
2015-08-18,0.7042,A,F,D,GBP,EUR,SP00,A
2015-08-19,0.7049,A,F,D,GBP,EUR,SP00,A
2015-08-20,0.7138,A,F,D,GBP,EUR,SP00,A
2015-08-21,0.7198,A,F,D,GBP,EUR,SP00,A
2015-08-24,0.7302,A,F,D,GBP,EUR,SP00,A
2015-08-25,0.729,A,F,D,GBP,EUR,SP00,A
2015-08-26,0.7314,A,F,D,GBP,EUR,SP00,A
2015-08-27,0.7312,A,F,D,GBP,EUR,SP00,A
2015-08-28,0.7321,A,F,D,GBP,EUR,SP00,A
2015-08-31,0.72753,A,F,D,GBP,EUR,SP00,A
2015-09-01,0.7328,A,F,D,GBP,EUR,SP00,A
2015-09-02,0.7369,A,F,D,GBP,EUR,SP00,A
2015-09-03,0.7345,A,F,D,GBP,EUR,SP00,A
2015-09-04,0.7315,A,F,D,GBP,EUR,SP00,A
2015-09-07,0.73035,A,F,D,GBP,EUR,SP00,A
2015-09-08,0.7244,A,F,D,GBP,EUR,SP00,A
2015-09-09,0.7251,A,F,D,GBP,EUR,SP00,A
2015-09-10,0.72655,A,F,D,GBP,EUR,SP00,A
2015-09-11,0.7306,A,F,D,GBP,EUR,SP00,A
2015-09-14,0.7334,A,F,D,GBP,EUR,SP00,A
2015-09-15,0.7346,A,F,D,GBP,EUR,SP00,A
2015-09-16,0.72665,A,F,D,GBP,EUR,SP00,A
2015-09-17,0.72865,A,F,D,GBP,EUR,SP00,A
2015-09-18,0.7298,A,F,D,GBP,EUR,SP00,A
2015-09-21,0.7243,A,F,D,GBP,EUR,SP00,A
2015-09-22,0.7223,A,F,D,GBP,EUR,SP00,A
2015-09-23,0.7297,A,F,D,GBP,EUR,SP00,A
2015-09-24,0.7387,A,F,D,GBP,EUR,SP00,A
2015-09-25,0.73475,A,F,D,GBP,EUR,SP00,A
