Date,Rate,ObsStatus,ObsConf,Freq,Currency,CurrencyDenom,EXR_TYPE,EXR_SUFFIX
2023-08-02,0.9642,A,F,D,CHF,EUR,SP00,A
2023-08-03,0.9579,A,F,D,CHF,EUR,SP00,A
2023-08-04,0.9598,A,F,D,CHF,EUR,SP00,A
2023-08-07,0.9625,A,F,D,CHF,EUR,SP00,A
2023-08-08,0.96,A,F,D,CHF,EUR,SP00,A
2023-08-09,0.9627,A,F,D,CHF,EUR,SP00,A
2023-08-10,0.9618,A,F,D,CHF,EUR,SP00,A
2023-08-11,0.9617,A,F,D,CHF,EUR,SP00,A
2023-08-14,0.9608,A,F,D,CHF,EUR,SP00,A
2023-08-15,0.9586,A,F,D,CHF,EUR,SP00,A
2023-08-16,0.9605,A,F,D,CHF,EUR,SP00,A
2023-08-17,0.9555,A,F,D,CHF,EUR,SP00,A
2023-08-18,0.9571,A,F,D,CHF,EUR,SP00,A
2023-08-21,0.9588,A,F,D,CHF,EUR,SP00,A
2023-08-22,0.9565,A,F,D,CHF,EUR,SP00,A
2023-08-23,0.9524,A,F,D,CHF,EUR,SP00,A
2023-08-24,0.9562,A,F,D,CHF,EUR,SP00,A
2023-08-25,0.9564,A,F,D,CHF,EUR,SP00,A
2023-08-28,0.9559,A,F,D,CHF,EUR,SP00,A
2023-08-29,0.9558,A,F,D,CHF,EUR,SP00,A
2023-08-30,0.9568,A,F,D,CHF,EUR,SP00,A
2023-08-31,0.9584,A,F,D,CHF,EUR,SP00,A
2023-09-01,0.9574,A,F,D,CHF,EUR,SP00,A
2023-09-04,0.9548,A,F,D,CHF,EUR,SP00,A
2023-09-05,0.9548,A,F,D,CHF,EUR,SP00,A
2023-09-06,0.9561,A,F,D,CHF,EUR,SP00,A
2023-09-07,0.9557,A,F,D,CHF,EUR,SP00,A
2023-09-08,0.9543,A,F,D,CHF,EUR,SP00,A
2023-09-11,0.956,A,F,D,CHF,EUR,SP00,A
2023-09-12,0.9561,A,F,D,CHF,EUR,SP00,A
2023-09-13,0.9589,A,F,D,CHF,EUR,SP00,A
2023-09-14,0.9588,A,F,D,CHF,EUR,SP00,A
2023-09-15,0.9554,A,F,D,CHF,EUR,SP00,A
2023-09-18,0.9564,A,F,D,CHF,EUR,SP00,A
2023-09-19,0.9595,A,F,D,CHF,EUR,SP00,A
2023-09-20,0.9601,A,F,D,CHF,EUR,SP00,A
2023-09-21,0.9628,A,F,D,CHF,EUR,SP00,A
2023-09-22,0.965,A,F,D,CHF,EUR,SP00,A
2023-09-25,0.9676,A,F,D,CHF,EUR,SP00,A
2023-09-26,0.9675,A,F,D,CHF,EUR,SP00,A
2023-09-27,0.968,A,F,D,CHF,EUR,SP00,A
2023-09-28,0.9678,A,F,D,CHF,EUR,SP00,A
2023-09-29,0.9669,A,F,D,CHF,EUR,SP00,A
2023-10-02,0.9634,A,F,D,CHF,EUR,SP00,A
2023-10-03,0.966,A,F,D,CHF,EUR,SP00,A
2023-10-04,0.9634,A,F,D,CHF,EUR,SP00,A
2023-10-05,0.9625,A,F,D,CHF,EUR,SP00,A
2023-10-06,0.9629,A,F,D,CHF,EUR,SP00,A
2023-10-09,0.9581,A,F,D,CHF,EUR,SP00,A
2023-10-10,0.9589,A,F,D,CHF,EUR,SP00,A
2023-10-11,0.9576,A,F,D,CHF,EUR,SP00,A
2023-10-12,0.9566,A,F,D,CHF,EUR,SP00,A
2023-10-13,0.9546,A,F,D,CHF,EUR,SP00,A
2023-10-16,0.9505,A,F,D,CHF,EUR,SP00,A
2023-10-17,0.9517,A,F,D,CHF,EUR,SP00,A
2023-10-18,0.9492,A,F,D,CHF,EUR,SP00,A
2023-10-19,0.947,A,F,D,CHF,EUR,SP00,A
2023-10-20,0.9442,A,F,D,CHF,EUR,SP00,A
2023-10-23,0.9461,A,F,D,CHF,EUR,SP00,A
2023-10-24,0.9501,A,F,D,CHF,EUR,SP00,A
2023-10-25,0.9474,A,F,D,CHF,EUR,SP00,A
2023-10-26,0.9466,A,F,D,CHF,EUR,SP00,A
2023-10-27,0.9502,A,F,D,CHF,EUR,SP00,A
2023-10-30,0.9564,A,F,D,CHF,EUR,SP00,A
2023-10-31,0.9607,A,F,D,CHF,EUR,SP00,A
2023-11-01,0.9572,A,F,D,CHF,EUR,SP00,A
2023-11-02,0.9622,A,F,D,CHF,EUR,SP00,A
2023-11-03,0.9625,A,F,D,CHF,EUR,SP00,A
2023-11-06,0.9646,A,F,D,CHF,EUR,SP00,A
2023-11-07,0.9626,A,F,D,CHF,EUR,SP00,A
2023-11-08,0.9599,A,F,D,CHF,EUR,SP00,A
2023-11-09,0.9637,A,F,D,CHF,EUR,SP00,A
2023-11-10,0.9636,A,F,D,CHF,EUR,SP00,A
2023-11-13,0.9656,A,F,D,CHF,EUR,SP00,A
2023-11-14,0.9668,A,F,D,CHF,EUR,SP00,A
2023-11-15,0.964,A,F,D,CHF,EUR,SP00,A
2023-11-16,0.9651,A,F,D,CHF,EUR,SP00,A
2023-11-17,0.9643,A,F,D,CHF,EUR,SP00,A
2023-11-20,0.9665,A,F,D,CHF,EUR,SP00,A
2023-11-21,0.9673,A,F,D,CHF,EUR,SP00,A
2023-11-22,0.964,A,F,D,CHF,EUR,SP00,A
2023-11-23,0.9644,A,F,D,CHF,EUR,SP00,A
2023-11-24,0.964,A,F,D,CHF,EUR,SP00,A
2023-11-27,0.964,A,F,D,CHF,EUR,SP00,A
2023-11-28,0.9645,A,F,D,CHF,EUR,SP00,A
2023-11-29,0.9628,A,F,D,CHF,EUR,SP00,A
2023-11-30,0.9562,A,F,D,CHF,EUR,SP00,A
2023-12-01,0.953,A,F,D,CHF,EUR,SP00,A
2023-12-04,0.9476,A,F,D,CHF,EUR,SP00,A
2023-12-05,0.9456,A,F,D,CHF,EUR,SP00,A
2023-12-06,0.9429,A,F,D,CHF,EUR,SP00,A
2023-12-07,0.9446,A,F,D,CHF,EUR,SP00,A
2023-12-08,0.9438,A,F,D,CHF,EUR,SP00,A
2023-12-11,0.9478,A,F,D,CHF,EUR,SP00,A
2023-12-12,0.9443,A,F,D,CHF,EUR,SP00,A
2023-12-13,0.9452,A,F,D,CHF,EUR,SP00,A
2023-12-14,0.949,A,F,D,CHF,EUR,SP00,A
2023-12-15,0.9488,A,F,D,CHF,EUR,SP00,A
2023-12-18,0.948,A,F,D,CHF,EUR,SP00,A
2023-12-19,0.947,A,F,D,CHF,EUR,SP00,A
2023-12-20,0.946,A,F,D,CHF,EUR,SP00,A
2023-12-21,0.9432,A,F,D,CHF,EUR,SP00,A
2023-12-22,0.9417,A,F,D,CHF,EUR,SP00,A
2023-12-27,0.9438,A,F,D,CHF,EUR,SP00,A
2023-12-28,0.9302,A,F,D,CHF,EUR,SP00,A
2023-12-29,0.926,A,F,D,CHF,EUR,SP00,A
2024-01-02,0.9305,A,F,D,CHF,EUR,SP00,A
2024-01-03,0.9322,A,F,D,CHF,EUR,SP00,A
2024-01-04,0.9313,A,F,D,CHF,EUR,SP00,A
2024-01-05,0.932,A,F,D,CHF,EUR,SP00,A
2024-01-08,0.9308,A,F,D,CHF,EUR,SP00,A
2024-01-09,0.9313,A,F,D,CHF,EUR,SP00,A
2024-01-10,0.9336,A,F,D,CHF,EUR,SP00,A
2024-01-11,0.9338,A,F,D,CHF,EUR,SP00,A
2024-01-12,0.935,A,F,D,CHF,EUR,SP00,A
2024-01-15,0.9351,A,F,D,CHF,EUR,SP00,A
2024-01-16,0.9361,A,F,D,CHF,EUR,SP00,A
2024-01-17,0.9406,A,F,D,CHF,EUR,SP00,A
2024-01-18,0.9432,A,F,D,CHF,EUR,SP00,A
2024-01-19,0.9459,A,F,D,CHF,EUR,SP00,A
2024-01-22,0.9458,A,F,D,CHF,EUR,SP00,A
2024-01-23,0.9446,A,F,D,CHF,EUR,SP00,A
2024-01-24,0.9415,A,F,D,CHF,EUR,SP00,A
2024-01-25,0.942,A,F,D,CHF,EUR,SP00,A
2024-01-26,0.9396,A,F,D,CHF,EUR,SP00,A
2024-01-29,0.9339,A,F,D,CHF,EUR,SP00,A
2024-01-30,0.9365,A,F,D,CHF,EUR,SP00,A
2024-01-31,0.9348,A,F,D,CHF,EUR,SP00,A
2024-02-01,0.9336,A,F,D,CHF,EUR,SP00,A
2024-02-02,0.9315,A,F,D,CHF,EUR,SP00,A
2024-02-05,0.9347,A,F,D,CHF,EUR,SP00,A
2024-02-06,0.9366,A,F,D,CHF,EUR,SP00,A
2024-02-07,0.9393,A,F,D,CHF,EUR,SP00,A
2024-02-08,0.9409,A,F,D,CHF,EUR,SP00,A
2024-02-09,0.9432,A,F,D,CHF,EUR,SP00,A
2024-02-12,0.943,A,F,D,CHF,EUR,SP00,A
2024-02-13,0.9481,A,F,D,CHF,EUR,SP00,A
2024-02-14,0.9493,A,F,D,CHF,EUR,SP00,A
2024-02-15,0.9484,A,F,D,CHF,EUR,SP00,A
2024-02-16,0.9491,A,F,D,CHF,EUR,SP00,A
2024-02-19,0.9492,A,F,D,CHF,EUR,SP00,A
2024-02-20,0.9526,A,F,D,CHF,EUR,SP00,A
2024-02-21,0.951,A,F,D,CHF,EUR,SP00,A
2024-02-22,0.9535,A,F,D,CHF,EUR,SP00,A
2024-02-23,0.9522,A,F,D,CHF,EUR,SP00,A
2024-02-26,0.9546,A,F,D,CHF,EUR,SP00,A
2024-02-27,0.9544,A,F,D,CHF,EUR,SP00,A
2024-02-28,0.952,A,F,D,CHF,EUR,SP00,A
2024-02-29,0.9534,A,F,D,CHF,EUR,SP00,A
2024-03-01,0.9582,A,F,D,CHF,EUR,SP00,A
2024-03-04,0.9604,A,F,D,CHF,EUR,SP00,A
2024-03-05,0.9609,A,F,D,CHF,EUR,SP00,A
2024-03-06,0.9619,A,F,D,CHF,EUR,SP00,A
2024-03-07,0.9577,A,F,D,CHF,EUR,SP00,A
2024-03-08,0.9588,A,F,D,CHF,EUR,SP00,A
2024-03-11,0.9594,A,F,D,CHF,EUR,SP00,A
2024-03-12,0.9588,A,F,D,CHF,EUR,SP00,A
2024-03-13,0.9599,A,F,D,CHF,EUR,SP00,A
2024-03-14,0.9616,A,F,D,CHF,EUR,SP00,A
2024-03-15,0.9613,A,F,D,CHF,EUR,SP00,A
2024-03-18,0.963,A,F,D,CHF,EUR,SP00,A
2024-03-19,0.963,A,F,D,CHF,EUR,SP00,A
2024-03-20,0.9658,A,F,D,CHF,EUR,SP00,A
2024-03-21,0.9766,A,F,D,CHF,EUR,SP00,A
2024-03-22,0.9729,A,F,D,CHF,EUR,SP00,A
2024-03-25,0.9724,A,F,D,CHF,EUR,SP00,A
2024-03-26,0.981,A,F,D,CHF,EUR,SP00,A
2024-03-27,0.9811,A,F,D,CHF,EUR,SP00,A
2024-03-28,0.9766,A,F,D,CHF,EUR,SP00,A
2024-04-02,0.9765,A,F,D,CHF,EUR,SP00,A
2024-04-03,0.9792,A,F,D,CHF,EUR,SP00,A
2024-04-04,0.9846,A,F,D,CHF,EUR,SP00,A
2024-04-05,0.9793,A,F,D,CHF,EUR,SP00,A
2024-04-08,0.9807,A,F,D,CHF,EUR,SP00,A
2024-04-09,0.9819,A,F,D,CHF,EUR,SP00,A
2024-04-10,0.981,A,F,D,CHF,EUR,SP00,A
2024-04-11,0.9787,A,F,D,CHF,EUR,SP00,A
2024-04-12,0.9716,A,F,D,CHF,EUR,SP00,A
2024-04-15,0.9725,A,F,D,CHF,EUR,SP00,A
2024-04-16,0.9712,A,F,D,CHF,EUR,SP00,A
2024-04-17,0.9693,A,F,D,CHF,EUR,SP00,A
2024-04-18,0.9704,A,F,D,CHF,EUR,SP00,A
2024-04-19,0.968,A,F,D,CHF,EUR,SP00,A
2024-04-22,0.9693,A,F,D,CHF,EUR,SP00,A
2024-04-23,0.9724,A,F,D,CHF,EUR,SP00,A
2024-04-24,0.9774,A,F,D,CHF,EUR,SP00,A
2024-04-25,0.9792,A,F,D,CHF,EUR,SP00,A
2024-04-26,0.9779,A,F,D,CHF,EUR,SP00,A
2024-04-29,0.9776,A,F,D,CHF,EUR,SP00,A
2024-04-30,0.9787,A,F,D,CHF,EUR,SP00,A
2024-05-02,0.9759,A,F,D,CHF,EUR,SP00,A
2024-05-03,0.9744,A,F,D,CHF,EUR,SP00,A
2024-05-06,0.9754,A,F,D,CHF,EUR,SP00,A
2024-05-07,0.977,A,F,D,CHF,EUR,SP00,A
2024-05-08,0.977,A,F,D,CHF,EUR,SP00,A
2024-05-09,0.976,A,F,D,CHF,EUR,SP00,A
2024-05-10,0.9779,A,F,D,CHF,EUR,SP00,A
2024-05-13,0.9784,A,F,D,CHF,EUR,SP00,A
2024-05-14,0.9801,A,F,D,CHF,EUR,SP00,A
2024-05-15,0.98,A,F,D,CHF,EUR,SP00,A
2024-05-16,0.9822,A,F,D,CHF,EUR,SP00,A
2024-05-17,0.9855,A,F,D,CHF,EUR,SP00,A
2024-05-20,0.988,A,F,D,CHF,EUR,SP00,A
2024-05-21,0.9884,A,F,D,CHF,EUR,SP00,A
2024-05-22,0.9905,A,F,D,CHF,EUR,SP00,A
2024-05-23,0.9907,A,F,D,CHF,EUR,SP00,A
2024-05-24,0.9924,A,F,D,CHF,EUR,SP00,A
2024-05-27,0.9922,A,F,D,CHF,EUR,SP00,A
2024-05-28,0.9908,A,F,D,CHF,EUR,SP00,A
2024-05-29,0.9907,A,F,D,CHF,EUR,SP00,A
2024-05-30,0.9808,A,F,D,CHF,EUR,SP00,A
2024-05-31,0.9818,A,F,D,CHF,EUR,SP00,A
2024-06-03,0.9772,A,F,D,CHF,EUR,SP00,A
2024-06-04,0.9703,A,F,D,CHF,EUR,SP00,A
2024-06-05,0.9704,A,F,D,CHF,EUR,SP00,A
2024-06-06,0.9687,A,F,D,CHF,EUR,SP00,A
2024-06-07,0.9696,A,F,D,CHF,EUR,SP00,A
2024-06-10,0.9637,A,F,D,CHF,EUR,SP00,A
2024-06-11,0.9622,A,F,D,CHF,EUR,SP00,A
2024-06-12,0.9641,A,F,D,CHF,EUR,SP00,A
2024-06-13,0.9668,A,F,D,CHF,EUR,SP00,A
2024-06-14,0.9534,A,F,D,CHF,EUR,SP00,A
2024-06-17,0.9561,A,F,D,CHF,EUR,SP00,A
2024-06-18,0.9512,A,F,D,CHF,EUR,SP00,A
2024-06-19,0.9506,A,F,D,CHF,EUR,SP00,A
2024-06-20,0.9546,A,F,D,CHF,EUR,SP00,A
2024-06-21,0.9537,A,F,D,CHF,EUR,SP00,A
2024-06-24,0.9586,A,F,D,CHF,EUR,SP00,A
2024-06-25,0.9575,A,F,D,CHF,EUR,SP00,A
2024-06-26,0.9585,A,F,D,CHF,EUR,SP00,A
2024-06-27,0.9604,A,F,D,CHF,EUR,SP00,A
2024-06-28,0.9634,A,F,D,CHF,EUR,SP00,A
2024-07-01,0.9689,A,F,D,CHF,EUR,SP00,A
2024-07-02,0.9697,A,F,D,CHF,EUR,SP00,A
2024-07-03,0.9718,A,F,D,CHF,EUR,SP00,A
2024-07-04,0.9717,A,F,D,CHF,EUR,SP00,A
2024-07-05,0.973,A,F,D,CHF,EUR,SP00,A
2024-07-08,0.9711,A,F,D,CHF,EUR,SP00,A
2024-07-09,0.9712,A,F,D,CHF,EUR,SP00,A
2024-07-10,0.9723,A,F,D,CHF,EUR,SP00,A
2024-07-11,0.9749,A,F,D,CHF,EUR,SP00,A
2024-07-12,0.9747,A,F,D,CHF,EUR,SP00,A
2024-07-15,0.9755,A,F,D,CHF,EUR,SP00,A
2024-07-16,0.9761,A,F,D,CHF,EUR,SP00,A
2024-07-17,0.9693,A,F,D,CHF,EUR,SP00,A
2024-07-18,0.9666,A,F,D,CHF,EUR,SP00,A
2024-07-19,0.9688,A,F,D,CHF,EUR,SP00,A
2024-07-22,0.9671,A,F,D,CHF,EUR,SP00,A
2024-07-23,0.9681,A,F,D,CHF,EUR,SP00,A
2024-07-24,0.9609,A,F,D,CHF,EUR,SP00,A
2024-07-25,0.9534,A,F,D,CHF,EUR,SP00,A
2024-07-26,0.9594,A,F,D,CHF,EUR,SP00,A
2024-07-29,0.9578,A,F,D,CHF,EUR,SP00,A
2024-07-30,0.9592,A,F,D,CHF,EUR,SP00,A
2024-07-31,0.9533,A,F,D,CHF,EUR,SP00,A
2024-08-01,0.9467,A,F,D,CHF,EUR,SP00,A
2024-08-02,0.9433,A,F,D,CHF,EUR,SP00,A
2024-08-05,0.9304,A,F,D,CHF,EUR,SP00,A
2024-08-06,0.9325,A,F,D,CHF,EUR,SP00,A
2024-08-07,0.9409,A,F,D,CHF,EUR,SP00,A
2024-08-08,0.9368,A,F,D,CHF,EUR,SP00,A
2024-08-09,0.9435,A,F,D,CHF,EUR,SP00,A
2024-08-12,0.9491,A,F,D,CHF,EUR,SP00,A
2024-08-13,0.948,A,F,D,CHF,EUR,SP00,A
2024-08-14,0.9515,A,F,D,CHF,EUR,SP00,A
2024-08-15,0.9541,A,F,D,CHF,EUR,SP00,A
2024-08-16,0.954,A,F,D,CHF,EUR,SP00,A
2024-08-19,0.9543,A,F,D,CHF,EUR,SP00,A
2024-08-20,0.9527,A,F,D,CHF,EUR,SP00,A
2024-08-21,0.9503,A,F,D,CHF,EUR,SP00,A
2024-08-22,0.949,A,F,D,CHF,EUR,SP00,A
2024-08-23,0.9476,A,F,D,CHF,EUR,SP00,A
2024-08-26,0.946,A,F,D,CHF,EUR,SP00,A
2024-08-27,0.944,A,F,D,CHF,EUR,SP00,A
2024-08-28,0.9375,A,F,D,CHF,EUR,SP00,A
2024-08-29,0.9364,A,F,D,CHF,EUR,SP00,A
2024-08-30,0.9416,A,F,D,CHF,EUR,SP00,A
2024-09-02,0.9415,A,F,D,CHF,EUR,SP00,A
2024-09-03,0.9409,A,F,D,CHF,EUR,SP00,A
2024-09-04,0.9396,A,F,D,CHF,EUR,SP00,A
2024-09-05,0.939,A,F,D,CHF,EUR,SP00,A
2024-09-06,0.9365,A,F,D,CHF,EUR,SP00,A
2024-09-09,0.9376,A,F,D,CHF,EUR,SP00,A
2024-09-10,0.9349,A,F,D,CHF,EUR,SP00,A
2024-09-11,0.9358,A,F,D,CHF,EUR,SP00,A
2024-09-12,0.9414,A,F,D,CHF,EUR,SP00,A
2024-09-13,0.9387,A,F,D,CHF,EUR,SP00,A
2024-09-16,0.9394,A,F,D,CHF,EUR,SP00,A
2024-09-17,0.9405,A,F,D,CHF,EUR,SP00,A
2024-09-18,0.9388,A,F,D,CHF,EUR,SP00,A
2024-09-19,0.946,A,F,D,CHF,EUR,SP00,A
2024-09-20,0.9486,A,F,D,CHF,EUR,SP00,A
2024-09-23,0.9448,A,F,D,CHF,EUR,SP00,A
2024-09-24,0.9439,A,F,D,CHF,EUR,SP00,A
2024-09-25,0.9495,A,F,D,CHF,EUR,SP00,A
2024-09-26,0.9452,A,F,D,CHF,EUR,SP00,A
2024-09-27,0.942,A,F,D,CHF,EUR,SP00,A
2024-09-30,0.9439,A,F,D,CHF,EUR,SP00,A
2024-10-01,0.9394,A,F,D,CHF,EUR,SP00,A
2024-10-02,0.9388,A,F,D,CHF,EUR,SP00,A
2024-10-03,0.9387,A,F,D,CHF,EUR,SP00,A
2024-10-04,0.9394,A,F,D,CHF,EUR,SP00,A
2024-10-07,0.9388,A,F,D,CHF,EUR,SP00,A
2024-10-08,0.941,A,F,D,CHF,EUR,SP00,A
2024-10-09,0.9397,A,F,D,CHF,EUR,SP00,A
2024-10-10,0.9393,A,F,D,CHF,EUR,SP00,A
2024-10-11,0.9378,A,F,D,CHF,EUR,SP00,A
2024-10-14,0.9409,A,F,D,CHF,EUR,SP00,A
2024-10-15,0.9401,A,F,D,CHF,EUR,SP00,A
2024-10-16,0.9397,A,F,D,CHF,EUR,SP00,A
2024-10-17,0.938,A,F,D,CHF,EUR,SP00,A
2024-10-18,0.9401,A,F,D,CHF,EUR,SP00,A
2024-10-21,0.938,A,F,D,CHF,EUR,SP00,A
2024-10-22,0.9365,A,F,D,CHF,EUR,SP00,A
2024-10-23,0.934,A,F,D,CHF,EUR,SP00,A
2024-10-24,0.9349,A,F,D,CHF,EUR,SP00,A
2024-10-25,0.9382,A,F,D,CHF,EUR,SP00,A
2024-10-28,0.9367,A,F,D,CHF,EUR,SP00,A
2024-10-29,0.9369,A,F,D,CHF,EUR,SP00,A
2024-10-30,0.9393,A,F,D,CHF,EUR,SP00,A
2024-10-31,0.9412,A,F,D,CHF,EUR,SP00,A
2024-11-01,0.9427,A,F,D,CHF,EUR,SP00,A
2024-11-04,0.941,A,F,D,CHF,EUR,SP00,A
2024-11-05,0.9402,A,F,D,CHF,EUR,SP00,A
2024-11-06,0.9368,A,F,D,CHF,EUR,SP00,A
2024-11-07,0.9432,A,F,D,CHF,EUR,SP00,A
2024-11-08,0.9393,A,F,D,CHF,EUR,SP00,A
2024-11-11,0.9369,A,F,D,CHF,EUR,SP00,A
2024-11-12,0.9354,A,F,D,CHF,EUR,SP00,A
2024-11-13,0.9379,A,F,D,CHF,EUR,SP00,A
2024-11-14,0.9369,A,F,D,CHF,EUR,SP00,A
2024-11-15,0.9389,A,F,D,CHF,EUR,SP00,A
2024-11-18,0.9364,A,F,D,CHF,EUR,SP00,A
2024-11-19,0.9329,A,F,D,CHF,EUR,SP00,A
2024-11-20,0.9342,A,F,D,CHF,EUR,SP00,A
2024-11-21,0.9294,A,F,D,CHF,EUR,SP00,A
2024-11-22,0.9272,A,F,D,CHF,EUR,SP00,A
2024-11-25,0.9324,A,F,D,CHF,EUR,SP00,A
2024-11-26,0.9314,A,F,D,CHF,EUR,SP00,A
2024-11-27,0.9309,A,F,D,CHF,EUR,SP00,A
2024-11-28,0.9314,A,F,D,CHF,EUR,SP00,A
2024-11-29,0.9309,A,F,D,CHF,EUR,SP00,A
2024-12-02,0.9316,A,F,D,CHF,EUR,SP00,A
2024-12-03,0.9309,A,F,D,CHF,EUR,SP00,A
2024-12-04,0.9305,A,F,D,CHF,EUR,SP00,A
2024-12-05,0.9305,A,F,D,CHF,EUR,SP00,A
2024-12-06,0.9284,A,F,D,CHF,EUR,SP00,A
2024-12-09,0.9295,A,F,D,CHF,EUR,SP00,A
2024-12-10,0.9267,A,F,D,CHF,EUR,SP00,A
2024-12-11,0.928,A,F,D,CHF,EUR,SP00,A
2024-12-12,0.9319,A,F,D,CHF,EUR,SP00,A
2024-12-13,0.9385,A,F,D,CHF,EUR,SP00,A
2024-12-16,0.9372,A,F,D,CHF,EUR,SP00,A
2024-12-17,0.9413,A,F,D,CHF,EUR,SP00,A
2024-12-18,0.9382,A,F,D,CHF,EUR,SP00,A
2024-12-19,0.9319,A,F,D,CHF,EUR,SP00,A
2024-12-20,0.9297,A,F,D,CHF,EUR,SP00,A
2024-12-23,0.9336,A,F,D,CHF,EUR,SP00,A
2024-12-24,0.9358,A,F,D,CHF,EUR,SP00,A
2024-12-27,0.9396,A,F,D,CHF,EUR,SP00,A
2024-12-30,0.9435,A,F,D,CHF,EUR,SP00,A
2024-12-31,0.9412,A,F,D,CHF,EUR,SP00,A
2025-01-02,0.9371,A,F,D,CHF,EUR,SP00,A
2025-01-03,0.9362,A,F,D,CHF,EUR,SP00,A
2025-01-06,0.9396,A,F,D,CHF,EUR,SP00,A
2025-01-07,0.9426,A,F,D,CHF,EUR,SP00,A
2025-01-08,0.9379,A,F,D,CHF,EUR,SP00,A
2025-01-09,0.9397,A,F,D,CHF,EUR,SP00,A
2025-01-10,0.9416,A,F,D,CHF,EUR,SP00,A
2025-01-13,0.9346,A,F,D,CHF,EUR,SP00,A
2025-01-14,0.9395,A,F,D,CHF,EUR,SP00,A
2025-01-15,0.9394,A,F,D,CHF,EUR,SP00,A
2025-01-16,0.9376,A,F,D,CHF,EUR,SP00,A
2025-01-17,0.9394,A,F,D,CHF,EUR,SP00,A
2025-01-20,0.9429,A,F,D,CHF,EUR,SP00,A
2025-01-21,0.9427,A,F,D,CHF,EUR,SP00,A
2025-01-22,0.9449,A,F,D,CHF,EUR,SP00,A
2025-01-23,0.9442,A,F,D,CHF,EUR,SP00,A
2025-01-24,0.9494,A,F,D,CHF,EUR,SP00,A
2025-01-27,0.9453,A,F,D,CHF,EUR,SP00,A
2025-01-28,0.9441,A,F,D,CHF,EUR,SP00,A
2025-01-29,0.943,A,F,D,CHF,EUR,SP00,A
2025-01-30,0.9441,A,F,D,CHF,EUR,SP00,A
2025-01-31,0.9449,A,F,D,CHF,EUR,SP00,A
2025-02-03,0.9393,A,F,D,CHF,EUR,SP00,A
2025-02-04,0.9396,A,F,D,CHF,EUR,SP00,A
2025-02-05,0.9395,A,F,D,CHF,EUR,SP00,A
2025-02-06,0.9385,A,F,D,CHF,EUR,SP00,A
2025-02-07,0.9418,A,F,D,CHF,EUR,SP00,A
2025-02-10,0.9396,A,F,D,CHF,EUR,SP00,A
2025-02-11,0.9429,A,F,D,CHF,EUR,SP00,A
2025-02-12,0.9457,A,F,D,CHF,EUR,SP00,A
2025-02-13,0.9421,A,F,D,CHF,EUR,SP00,A
2025-02-14,0.9442,A,F,D,CHF,EUR,SP00,A
2025-02-17,0.944,A,F,D,CHF,EUR,SP00,A
2025-02-18,0.9425,A,F,D,CHF,EUR,SP00,A
2025-02-19,0.9435,A,F,D,CHF,EUR,SP00,A
2025-02-20,0.9423,A,F,D,CHF,EUR,SP00,A
2025-02-21,0.942,A,F,D,CHF,EUR,SP00,A
2025-02-24,0.9415,A,F,D,CHF,EUR,SP00,A
2025-02-25,0.9386,A,F,D,CHF,EUR,SP00,A
2025-02-26,0.9392,A,F,D,CHF,EUR,SP00,A
2025-02-27,0.9407,A,F,D,CHF,EUR,SP00,A
2025-02-28,0.9394,A,F,D,CHF,EUR,SP00,A
2025-03-03,0.9428,A,F,D,CHF,EUR,SP00,A
2025-03-04,0.9371,A,F,D,CHF,EUR,SP00,A
2025-03-05,0.9514,A,F,D,CHF,EUR,SP00,A
2025-03-06,0.9565,A,F,D,CHF,EUR,SP00,A
2025-03-07,0.9557,A,F,D,CHF,EUR,SP00,A
2025-03-10,0.9512,A,F,D,CHF,EUR,SP00,A
2025-03-11,0.9608,A,F,D,CHF,EUR,SP00,A
2025-03-12,0.9619,A,F,D,CHF,EUR,SP00,A
2025-03-13,0.9579,A,F,D,CHF,EUR,SP00,A
2025-03-14,0.9641,A,F,D,CHF,EUR,SP00,A
2025-03-17,0.9616,A,F,D,CHF,EUR,SP00,A
2025-03-18,0.9601,A,F,D,CHF,EUR,SP00,A
2025-03-19,0.9583,A,F,D,CHF,EUR,SP00,A
2025-03-20,0.9564,A,F,D,CHF,EUR,SP00,A
2025-03-21,0.9547,A,F,D,CHF,EUR,SP00,A
2025-03-24,0.9544,A,F,D,CHF,EUR,SP00,A
2025-03-25,0.9539,A,F,D,CHF,EUR,SP00,A
2025-03-26,0.9532,A,F,D,CHF,EUR,SP00,A
2025-03-27,0.9524,A,F,D,CHF,EUR,SP00,A
2025-03-28,0.9525,A,F,D,CHF,EUR,SP00,A
2025-03-31,0.9531,A,F,D,CHF,EUR,SP00,A
2025-04-01,0.952,A,F,D,CHF,EUR,SP00,A
2025-04-02,0.9543,A,F,D,CHF,EUR,SP00,A
2025-04-03,0.9538,A,F,D,CHF,EUR,SP00,A
2025-04-04,0.9407,A,F,D,CHF,EUR,SP00,A
2025-04-07,0.9377,A,F,D,CHF,EUR,SP00,A
2025-04-08,0.9349,A,F,D,CHF,EUR,SP00,A
2025-04-09,0.9278,A,F,D,CHF,EUR,SP00,A
2025-04-10,0.9299,A,F,D,CHF,EUR,SP00,A
2025-04-11,0.9252,A,F,D,CHF,EUR,SP00,A
2025-04-14,0.9329,A,F,D,CHF,EUR,SP00,A
2025-04-15,0.9242,A,F,D,CHF,EUR,SP00,A
2025-04-16,0.926,A,F,D,CHF,EUR,SP00,A
