Date,Rate,ObsStatus,ObsConf,Freq,Currency,CurrencyDenom,EXR_TYPE,EXR_SUFFIX
2013-01-14,8.2985,A,F,D,CNY,EUR,SP00,A
2013-01-15,8.2837,A,F,D,CNY,EUR,SP00,A
2013-01-16,8.2552,A,F,D,CNY,EUR,SP00,A
2013-01-17,8.3165,A,F,D,CNY,EUR,SP00,A
2013-01-18,8.2879,A,F,D,CNY,EUR,SP00,A
2013-01-21,8.2892,A,F,D,CNY,EUR,SP00,A
2013-01-22,8.284,A,F,D,CNY,EUR,SP00,A
2013-01-23,8.2891,A,F,D,CNY,EUR,SP00,A
2013-01-24,8.3069,A,F,D,CNY,EUR,SP00,A
2013-01-25,8.379,A,F,D,CNY,EUR,SP00,A
2013-01-28,8.3717,A,F,D,CNY,EUR,SP00,A
2013-01-29,8.3659,A,F,D,CNY,EUR,SP00,A
2013-01-30,8.4239,A,F,D,CNY,EUR,SP00,A
2013-01-31,8.4267,A,F,D,CNY,EUR,SP00,A
2013-02-01,8.4965,A,F,D,CNY,EUR,SP00,A
2013-02-04,8.4482,A,F,D,CNY,EUR,SP00,A
2013-02-05,8.4341,A,F,D,CNY,EUR,SP00,A
2013-02-06,8.4238,A,F,D,CNY,EUR,SP00,A
2013-02-07,8.442,A,F,D,CNY,EUR,SP00,A
2013-02-08,8.3392,A,F,D,CNY,EUR,SP00,A
2013-02-11,8.3458,A,F,D,CNY,EUR,SP00,A
2013-02-12,8.3771,A,F,D,CNY,EUR,SP00,A
2013-02-13,8.4014,A,F,D,CNY,EUR,SP00,A
2013-02-14,8.3062,A,F,D,CNY,EUR,SP00,A
2013-02-15,8.3044,A,F,D,CNY,EUR,SP00,A
2013-02-18,8.3391,A,F,D,CNY,EUR,SP00,A
2013-02-19,8.3356,A,F,D,CNY,EUR,SP00,A
2013-02-20,8.3401,A,F,D,CNY,EUR,SP00,A
2013-02-21,8.2274,A,F,D,CNY,EUR,SP00,A
2013-02-22,8.2289,A,F,D,CNY,EUR,SP00,A
2013-02-25,8.2982,A,F,D,CNY,EUR,SP00,A
2013-02-26,8.1481,A,F,D,CNY,EUR,SP00,A
2013-02-27,8.1563,A,F,D,CNY,EUR,SP00,A
2013-02-28,8.172,A,F,D,CNY,EUR,SP00,A
2013-03-01,8.0908,A,F,D,CNY,EUR,SP00,A
2013-03-04,8.0979,A,F,D,CNY,EUR,SP00,A
2013-03-05,8.1065,A,F,D,CNY,EUR,SP00,A
2013-03-06,8.1066,A,F,D,CNY,EUR,SP00,A
2013-03-07,8.0926,A,F,D,CNY,EUR,SP00,A
2013-03-08,8.1413,A,F,D,CNY,EUR,SP00,A
2013-03-11,8.0803,A,F,D,CNY,EUR,SP00,A
2013-03-12,8.1141,A,F,D,CNY,EUR,SP00,A
2013-03-13,8.0667,A,F,D,CNY,EUR,SP00,A
2013-03-14,8.0415,A,F,D,CNY,EUR,SP00,A
2013-03-15,8.1354,A,F,D,CNY,EUR,SP00,A
2013-03-18,8.0399,A,F,D,CNY,EUR,SP00,A
2013-03-19,8.0457,A,F,D,CNY,EUR,SP00,A
2013-03-20,8.0473,A,F,D,CNY,EUR,SP00,A
2013-03-21,8.0273,A,F,D,CNY,EUR,SP00,A
2013-03-22,8.0433,A,F,D,CNY,EUR,SP00,A
2013-03-25,8.0368,A,F,D,CNY,EUR,SP00,A
2013-03-26,7.9899,A,F,D,CNY,EUR,SP00,A
2013-03-27,7.934,A,F,D,CNY,EUR,SP00,A
2013-03-28,7.96,A,F,D,CNY,EUR,SP00,A
2013-04-02,7.9379,A,F,D,CNY,EUR,SP00,A
2013-04-03,7.9639,A,F,D,CNY,EUR,SP00,A
2013-04-04,7.9484,A,F,D,CNY,EUR,SP00,A
2013-04-05,8.0272,A,F,D,CNY,EUR,SP00,A
2013-04-08,8.0786,A,F,D,CNY,EUR,SP00,A
2013-04-09,8.0879,A,F,D,CNY,EUR,SP00,A
2013-04-10,8.1053,A,F,D,CNY,EUR,SP00,A
2013-04-11,8.1288,A,F,D,CNY,EUR,SP00,A
2013-04-12,8.0819,A,F,D,CNY,EUR,SP00,A
2013-04-15,8.0931,A,F,D,CNY,EUR,SP00,A
2013-04-16,8.1178,A,F,D,CNY,EUR,SP00,A
2013-04-17,8.1041,A,F,D,CNY,EUR,SP00,A
2013-04-18,8.0632,A,F,D,CNY,EUR,SP00,A
2013-04-19,8.1021,A,F,D,CNY,EUR,SP00,A
2013-04-22,8.0592,A,F,D,CNY,EUR,SP00,A
2013-04-23,8.0267,A,F,D,CNY,EUR,SP00,A
2013-04-24,8.0352,A,F,D,CNY,EUR,SP00,A
2013-04-25,8.065,A,F,D,CNY,EUR,SP00,A
2013-04-26,8.0139,A,F,D,CNY,EUR,SP00,A
2013-04-29,8.0842,A,F,D,CNY,EUR,SP00,A
2013-04-30,8.0597,A,F,D,CNY,EUR,SP00,A
2013-05-02,8.1204,A,F,D,CNY,EUR,SP00,A
2013-05-03,8.0725,A,F,D,CNY,EUR,SP00,A
2013-05-06,8.0826,A,F,D,CNY,EUR,SP00,A
2013-05-07,8.0658,A,F,D,CNY,EUR,SP00,A
2013-05-08,8.0665,A,F,D,CNY,EUR,SP00,A
2013-05-09,8.0572,A,F,D,CNY,EUR,SP00,A
2013-05-10,7.9782,A,F,D,CNY,EUR,SP00,A
2013-05-13,7.9742,A,F,D,CNY,EUR,SP00,A
2013-05-14,7.9715,A,F,D,CNY,EUR,SP00,A
2013-05-15,7.905,A,F,D,CNY,EUR,SP00,A
2013-05-16,7.9263,A,F,D,CNY,EUR,SP00,A
2013-05-17,7.904,A,F,D,CNY,EUR,SP00,A
2013-05-20,7.8903,A,F,D,CNY,EUR,SP00,A
2013-05-21,7.8955,A,F,D,CNY,EUR,SP00,A
2013-05-22,7.9232,A,F,D,CNY,EUR,SP00,A
2013-05-23,7.9055,A,F,D,CNY,EUR,SP00,A
2013-05-24,7.9341,A,F,D,CNY,EUR,SP00,A
2013-05-27,7.9201,A,F,D,CNY,EUR,SP00,A
2013-05-28,7.92,A,F,D,CNY,EUR,SP00,A
2013-05-29,7.9384,A,F,D,CNY,EUR,SP00,A
2013-05-30,7.9428,A,F,D,CNY,EUR,SP00,A
2013-05-31,7.9789,A,F,D,CNY,EUR,SP00,A
2013-06-03,7.9761,A,F,D,CNY,EUR,SP00,A
2013-06-04,8.0237,A,F,D,CNY,EUR,SP00,A
2013-06-05,8.0071,A,F,D,CNY,EUR,SP00,A
2013-06-06,8.0493,A,F,D,CNY,EUR,SP00,A
2013-06-07,8.1328,A,F,D,CNY,EUR,SP00,A
2013-06-10,8.1017,A,F,D,CNY,EUR,SP00,A
2013-06-11,8.141,A,F,D,CNY,EUR,SP00,A
2013-06-12,8.1434,A,F,D,CNY,EUR,SP00,A
2013-06-13,8.168,A,F,D,CNY,EUR,SP00,A
2013-06-14,8.1558,A,F,D,CNY,EUR,SP00,A
2013-06-17,8.1688,A,F,D,CNY,EUR,SP00,A
2013-06-18,8.1963,A,F,D,CNY,EUR,SP00,A
2013-06-19,8.2139,A,F,D,CNY,EUR,SP00,A
2013-06-20,8.0892,A,F,D,CNY,EUR,SP00,A
2013-06-21,8.0832,A,F,D,CNY,EUR,SP00,A
2013-06-24,8.0415,A,F,D,CNY,EUR,SP00,A
2013-06-25,8.0707,A,F,D,CNY,EUR,SP00,A
2013-06-26,8.0065,A,F,D,CNY,EUR,SP00,A
2013-06-27,8.0132,A,F,D,CNY,EUR,SP00,A
2013-06-28,8.028,A,F,D,CNY,EUR,SP00,A
2013-07-01,7.9952,A,F,D,CNY,EUR,SP00,A
2013-07-02,7.9833,A,F,D,CNY,EUR,SP00,A
2013-07-03,7.9449,A,F,D,CNY,EUR,SP00,A
2013-07-04,7.9537,A,F,D,CNY,EUR,SP00,A
2013-07-05,7.9006,A,F,D,CNY,EUR,SP00,A
2013-07-08,7.8818,A,F,D,CNY,EUR,SP00,A
2013-07-09,7.8811,A,F,D,CNY,EUR,SP00,A
2013-07-10,7.8601,A,F,D,CNY,EUR,SP00,A
2013-07-11,7.9982,A,F,D,CNY,EUR,SP00,A
2013-07-12,8.0005,A,F,D,CNY,EUR,SP00,A
2013-07-15,7.9865,A,F,D,CNY,EUR,SP00,A
2013-07-16,8.0479,A,F,D,CNY,EUR,SP00,A
2013-07-17,8.0595,A,F,D,CNY,EUR,SP00,A
2013-07-18,8.0408,A,F,D,CNY,EUR,SP00,A
2013-07-19,8.0548,A,F,D,CNY,EUR,SP00,A
2013-07-22,8.0856,A,F,D,CNY,EUR,SP00,A
2013-07-23,8.0891,A,F,D,CNY,EUR,SP00,A
2013-07-24,8.1264,A,F,D,CNY,EUR,SP00,A
2013-07-25,8.0992,A,F,D,CNY,EUR,SP00,A
2013-07-26,8.1305,A,F,D,CNY,EUR,SP00,A
2013-07-29,8.1377,A,F,D,CNY,EUR,SP00,A
2013-07-30,8.1451,A,F,D,CNY,EUR,SP00,A
2013-07-31,8.1361,A,F,D,CNY,EUR,SP00,A
2013-08-01,8.1142,A,F,D,CNY,EUR,SP00,A
2013-08-02,8.0926,A,F,D,CNY,EUR,SP00,A
2013-08-05,8.1195,A,F,D,CNY,EUR,SP00,A
2013-08-06,8.1295,A,F,D,CNY,EUR,SP00,A
2013-08-07,8.1416,A,F,D,CNY,EUR,SP00,A
2013-08-08,8.1771,A,F,D,CNY,EUR,SP00,A
2013-08-09,8.187,A,F,D,CNY,EUR,SP00,A
2013-08-12,8.1301,A,F,D,CNY,EUR,SP00,A
2013-08-13,8.1348,A,F,D,CNY,EUR,SP00,A
2013-08-14,8.1041,A,F,D,CNY,EUR,SP00,A
2013-08-15,8.1285,A,F,D,CNY,EUR,SP00,A
2013-08-16,8.1574,A,F,D,CNY,EUR,SP00,A
2013-08-19,8.1704,A,F,D,CNY,EUR,SP00,A
2013-08-20,8.2021,A,F,D,CNY,EUR,SP00,A
2013-08-21,8.1956,A,F,D,CNY,EUR,SP00,A
2013-08-22,8.155,A,F,D,CNY,EUR,SP00,A
2013-08-23,8.1759,A,F,D,CNY,EUR,SP00,A
2013-08-26,8.1803,A,F,D,CNY,EUR,SP00,A
2013-08-27,8.1651,A,F,D,CNY,EUR,SP00,A
2013-08-28,8.1686,A,F,D,CNY,EUR,SP00,A
2013-08-29,8.1214,A,F,D,CNY,EUR,SP00,A
2013-08-30,8.0979,A,F,D,CNY,EUR,SP00,A
2013-09-02,8.0822,A,F,D,CNY,EUR,SP00,A
2013-09-03,8.0621,A,F,D,CNY,EUR,SP00,A
2013-09-04,8.0608,A,F,D,CNY,EUR,SP00,A
2013-09-05,8.0778,A,F,D,CNY,EUR,SP00,A
2013-09-06,8.0269,A,F,D,CNY,EUR,SP00,A
2013-09-09,8.076,A,F,D,CNY,EUR,SP00,A
2013-09-10,8.1029,A,F,D,CNY,EUR,SP00,A
2013-09-11,8.1187,A,F,D,CNY,EUR,SP00,A
2013-09-12,8.1308,A,F,D,CNY,EUR,SP00,A
2013-09-13,8.1349,A,F,D,CNY,EUR,SP00,A
2013-09-16,8.1748,A,F,D,CNY,EUR,SP00,A
2013-09-17,8.1759,A,F,D,CNY,EUR,SP00,A
2013-09-18,8.173,A,F,D,CNY,EUR,SP00,A
2013-09-19,8.2887,A,F,D,CNY,EUR,SP00,A
2013-09-20,8.2712,A,F,D,CNY,EUR,SP00,A
2013-09-23,8.265,A,F,D,CNY,EUR,SP00,A
2013-09-24,8.252,A,F,D,CNY,EUR,SP00,A
2013-09-25,8.265,A,F,D,CNY,EUR,SP00,A
2013-09-26,8.2622,A,F,D,CNY,EUR,SP00,A
2013-09-27,8.2827,A,F,D,CNY,EUR,SP00,A
2013-09-30,8.2645,A,F,D,CNY,EUR,SP00,A
2013-10-01,8.2972,A,F,D,CNY,EUR,SP00,A
2013-10-02,8.2728,A,F,D,CNY,EUR,SP00,A
2013-10-03,8.3205,A,F,D,CNY,EUR,SP00,A
2013-10-04,8.3192,A,F,D,CNY,EUR,SP00,A
2013-10-07,8.3055,A,F,D,CNY,EUR,SP00,A
2013-10-08,8.3133,A,F,D,CNY,EUR,SP00,A
2013-10-09,8.2709,A,F,D,CNY,EUR,SP00,A
2013-10-10,8.2773,A,F,D,CNY,EUR,SP00,A
2013-10-11,8.3004,A,F,D,CNY,EUR,SP00,A
2013-10-14,8.283,A,F,D,CNY,EUR,SP00,A
2013-10-15,8.2334,A,F,D,CNY,EUR,SP00,A
2013-10-16,8.2725,A,F,D,CNY,EUR,SP00,A
2013-10-17,8.3299,A,F,D,CNY,EUR,SP00,A
2013-10-18,8.3431,A,F,D,CNY,EUR,SP00,A
2013-10-21,8.3309,A,F,D,CNY,EUR,SP00,A
2013-10-22,8.332,A,F,D,CNY,EUR,SP00,A
2013-10-23,8.3693,A,F,D,CNY,EUR,SP00,A
2013-10-24,8.3998,A,F,D,CNY,EUR,SP00,A
2013-10-25,8.3814,A,F,D,CNY,EUR,SP00,A
2013-10-28,8.3888,A,F,D,CNY,EUR,SP00,A
2013-10-29,8.3855,A,F,D,CNY,EUR,SP00,A
2013-10-30,8.3831,A,F,D,CNY,EUR,SP00,A
2013-10-31,8.3109,A,F,D,CNY,EUR,SP00,A
2013-11-01,8.2381,A,F,D,CNY,EUR,SP00,A
2013-11-04,8.2411,A,F,D,CNY,EUR,SP00,A
2013-11-05,8.2281,A,F,D,CNY,EUR,SP00,A
2013-11-06,8.2346,A,F,D,CNY,EUR,SP00,A
2013-11-07,8.142,A,F,D,CNY,EUR,SP00,A
2013-11-08,8.1822,A,F,D,CNY,EUR,SP00,A
2013-11-11,8.1587,A,F,D,CNY,EUR,SP00,A
2013-11-12,8.1825,A,F,D,CNY,EUR,SP00,A
2013-11-13,8.1735,A,F,D,CNY,EUR,SP00,A
2013-11-14,8.1847,A,F,D,CNY,EUR,SP00,A
2013-11-15,8.2005,A,F,D,CNY,EUR,SP00,A
2013-11-18,8.2328,A,F,D,CNY,EUR,SP00,A
2013-11-19,8.2274,A,F,D,CNY,EUR,SP00,A
2013-11-20,8.2434,A,F,D,CNY,EUR,SP00,A
2013-11-21,8.2082,A,F,D,CNY,EUR,SP00,A
2013-11-22,8.2385,A,F,D,CNY,EUR,SP00,A
2013-11-25,8.2344,A,F,D,CNY,EUR,SP00,A
2013-11-26,8.253,A,F,D,CNY,EUR,SP00,A
2013-11-27,8.2839,A,F,D,CNY,EUR,SP00,A
2013-11-28,8.2809,A,F,D,CNY,EUR,SP00,A
2013-11-29,8.2956,A,F,D,CNY,EUR,SP00,A
2013-12-02,8.2479,A,F,D,CNY,EUR,SP00,A
2013-12-03,8.2717,A,F,D,CNY,EUR,SP00,A
2013-12-04,8.2789,A,F,D,CNY,EUR,SP00,A
2013-12-05,8.2811,A,F,D,CNY,EUR,SP00,A
2013-12-06,8.3103,A,F,D,CNY,EUR,SP00,A
2013-12-09,8.333,A,F,D,CNY,EUR,SP00,A
2013-12-10,8.3486,A,F,D,CNY,EUR,SP00,A
2013-12-11,8.3565,A,F,D,CNY,EUR,SP00,A
2013-12-12,8.3675,A,F,D,CNY,EUR,SP00,A
2013-12-13,8.3367,A,F,D,CNY,EUR,SP00,A
2013-12-16,8.3651,A,F,D,CNY,EUR,SP00,A
2013-12-17,8.3477,A,F,D,CNY,EUR,SP00,A
2013-12-18,8.3483,A,F,D,CNY,EUR,SP00,A
2013-12-19,8.3011,A,F,D,CNY,EUR,SP00,A
2013-12-20,8.2889,A,F,D,CNY,EUR,SP00,A
2013-12-23,8.3151,A,F,D,CNY,EUR,SP00,A
2013-12-24,8.3081,A,F,D,CNY,EUR,SP00,A
2013-12-27,8.3841,A,F,D,CNY,EUR,SP00,A
2013-12-30,8.3555,A,F,D,CNY,EUR,SP00,A
2013-12-31,8.3491,A,F,D,CNY,EUR,SP00,A
2014-01-02,8.2642,A,F,D,CNY,EUR,SP00,A
2014-01-03,8.2569,A,F,D,CNY,EUR,SP00,A
2014-01-06,8.2327,A,F,D,CNY,EUR,SP00,A
2014-01-07,8.2554,A,F,D,CNY,EUR,SP00,A
2014-01-08,8.2249,A,F,D,CNY,EUR,SP00,A
2014-01-09,8.2404,A,F,D,CNY,EUR,SP00,A
2014-01-10,8.223,A,F,D,CNY,EUR,SP00,A
2014-01-13,8.2531,A,F,D,CNY,EUR,SP00,A
2014-01-14,8.2587,A,F,D,CNY,EUR,SP00,A
2014-01-15,8.2263,A,F,D,CNY,EUR,SP00,A
2014-01-16,8.236,A,F,D,CNY,EUR,SP00,A
2014-01-17,8.218,A,F,D,CNY,EUR,SP00,A
2014-01-20,8.2111,A,F,D,CNY,EUR,SP00,A
2014-01-21,8.1842,A,F,D,CNY,EUR,SP00,A
2014-01-22,8.2107,A,F,D,CNY,EUR,SP00,A
2014-01-23,8.2528,A,F,D,CNY,EUR,SP00,A
2014-01-24,8.281,A,F,D,CNY,EUR,SP00,A
2014-01-27,8.2593,A,F,D,CNY,EUR,SP00,A
2014-01-28,8.2589,A,F,D,CNY,EUR,SP00,A
2014-01-29,8.2402,A,F,D,CNY,EUR,SP00,A
2014-01-30,8.2302,A,F,D,CNY,EUR,SP00,A
2014-01-31,8.1923,A,F,D,CNY,EUR,SP00,A
2014-02-03,8.1798,A,F,D,CNY,EUR,SP00,A
2014-02-04,8.1963,A,F,D,CNY,EUR,SP00,A
2014-02-05,8.2073,A,F,D,CNY,EUR,SP00,A
2014-02-06,8.177,A,F,D,CNY,EUR,SP00,A
2014-02-07,8.231,A,F,D,CNY,EUR,SP00,A
2014-02-10,8.2652,A,F,D,CNY,EUR,SP00,A
2014-02-11,8.2879,A,F,D,CNY,EUR,SP00,A
2014-02-12,8.2289,A,F,D,CNY,EUR,SP00,A
2014-02-13,8.2924,A,F,D,CNY,EUR,SP00,A
2014-02-14,8.3162,A,F,D,CNY,EUR,SP00,A
2014-02-17,8.3071,A,F,D,CNY,EUR,SP00,A
2014-02-18,8.3323,A,F,D,CNY,EUR,SP00,A
2014-02-19,8.3517,A,F,D,CNY,EUR,SP00,A
2014-02-20,8.3394,A,F,D,CNY,EUR,SP00,A
2014-02-21,8.3495,A,F,D,CNY,EUR,SP00,A
2014-02-24,8.3751,A,F,D,CNY,EUR,SP00,A
2014-02-25,8.422,A,F,D,CNY,EUR,SP00,A
2014-02-26,8.4073,A,F,D,CNY,EUR,SP00,A
2014-02-27,8.3688,A,F,D,CNY,EUR,SP00,A
2014-02-28,8.4882,A,F,D,CNY,EUR,SP00,A
2014-03-03,8.4589,A,F,D,CNY,EUR,SP00,A
2014-03-04,8.4564,A,F,D,CNY,EUR,SP00,A
2014-03-05,8.4158,A,F,D,CNY,EUR,SP00,A
2014-03-06,8.4128,A,F,D,CNY,EUR,SP00,A
2014-03-07,8.5109,A,F,D,CNY,EUR,SP00,A
2014-03-10,8.5232,A,F,D,CNY,EUR,SP00,A
2014-03-11,8.504,A,F,D,CNY,EUR,SP00,A
2014-03-12,8.5344,A,F,D,CNY,EUR,SP00,A
2014-03-13,8.5566,A,F,D,CNY,EUR,SP00,A
2014-03-14,8.5385,A,F,D,CNY,EUR,SP00,A
2014-03-17,8.5895,A,F,D,CNY,EUR,SP00,A
2014-03-18,8.6083,A,F,D,CNY,EUR,SP00,A
2014-03-19,8.6212,A,F,D,CNY,EUR,SP00,A
2014-03-20,8.5718,A,F,D,CNY,EUR,SP00,A
2014-03-21,8.5792,A,F,D,CNY,EUR,SP00,A
2014-03-24,8.532,A,F,D,CNY,EUR,SP00,A
2014-03-25,8.5525,A,F,D,CNY,EUR,SP00,A
2014-03-26,8.5631,A,F,D,CNY,EUR,SP00,A
2014-03-27,8.5445,A,F,D,CNY,EUR,SP00,A
2014-03-28,8.5474,A,F,D,CNY,EUR,SP00,A
2014-03-31,8.5754,A,F,D,CNY,EUR,SP00,A
2014-04-01,8.5592,A,F,D,CNY,EUR,SP00,A
2014-04-02,8.5568,A,F,D,CNY,EUR,SP00,A
2014-04-03,8.5537,A,F,D,CNY,EUR,SP00,A
2014-04-04,8.5109,A,F,D,CNY,EUR,SP00,A
2014-04-07,8.5266,A,F,D,CNY,EUR,SP00,A
2014-04-08,8.5353,A,F,D,CNY,EUR,SP00,A
2014-04-09,8.5523,A,F,D,CNY,EUR,SP00,A
2014-04-10,8.6163,A,F,D,CNY,EUR,SP00,A
2014-04-11,8.6151,A,F,D,CNY,EUR,SP00,A
2014-04-14,8.5997,A,F,D,CNY,EUR,SP00,A
2014-04-15,8.5868,A,F,D,CNY,EUR,SP00,A
2014-04-16,8.6124,A,F,D,CNY,EUR,SP00,A
2014-04-17,8.6149,A,F,D,CNY,EUR,SP00,A
2014-04-22,8.6175,A,F,D,CNY,EUR,SP00,A
2014-04-23,8.627,A,F,D,CNY,EUR,SP00,A
2014-04-24,8.6381,A,F,D,CNY,EUR,SP00,A
2014-04-25,8.652,A,F,D,CNY,EUR,SP00,A
2014-04-28,8.6689,A,F,D,CNY,EUR,SP00,A
2014-04-29,8.652,A,F,D,CNY,EUR,SP00,A
2014-04-30,8.6716,A,F,D,CNY,EUR,SP00,A
2014-05-02,8.6772,A,F,D,CNY,EUR,SP00,A
2014-05-05,8.6645,A,F,D,CNY,EUR,SP00,A
2014-05-06,8.6829,A,F,D,CNY,EUR,SP00,A
2014-05-07,8.6833,A,F,D,CNY,EUR,SP00,A
2014-05-08,8.6891,A,F,D,CNY,EUR,SP00,A
2014-05-09,8.5821,A,F,D,CNY,EUR,SP00,A
2014-05-12,8.5851,A,F,D,CNY,EUR,SP00,A
2014-05-13,8.5375,A,F,D,CNY,EUR,SP00,A
2014-05-14,8.5453,A,F,D,CNY,EUR,SP00,A
2014-05-15,8.509,A,F,D,CNY,EUR,SP00,A
2014-05-16,8.5379,A,F,D,CNY,EUR,SP00,A
2014-05-19,8.5545,A,F,D,CNY,EUR,SP00,A
2014-05-20,8.547,A,F,D,CNY,EUR,SP00,A
2014-05-21,8.5253,A,F,D,CNY,EUR,SP00,A
2014-05-22,8.5224,A,F,D,CNY,EUR,SP00,A
2014-05-23,8.502,A,F,D,CNY,EUR,SP00,A
2014-05-26,8.5071,A,F,D,CNY,EUR,SP00,A
2014-05-27,8.5228,A,F,D,CNY,EUR,SP00,A
2014-05-28,8.5122,A,F,D,CNY,EUR,SP00,A
2014-05-29,8.4925,A,F,D,CNY,EUR,SP00,A
2014-05-30,8.5025,A,F,D,CNY,EUR,SP00,A
2014-06-02,8.5043,A,F,D,CNY,EUR,SP00,A
2014-06-03,8.5337,A,F,D,CNY,EUR,SP00,A
2014-06-04,8.518,A,F,D,CNY,EUR,SP00,A
2014-06-05,8.4839,A,F,D,CNY,EUR,SP00,A
2014-06-06,8.5271,A,F,D,CNY,EUR,SP00,A
2014-06-09,8.4932,A,F,D,CNY,EUR,SP00,A
2014-06-10,8.4329,A,F,D,CNY,EUR,SP00,A
2014-06-11,8.4376,A,F,D,CNY,EUR,SP00,A
2014-06-12,8.4127,A,F,D,CNY,EUR,SP00,A
2014-06-13,8.4018,A,F,D,CNY,EUR,SP00,A
2014-06-16,8.4248,A,F,D,CNY,EUR,SP00,A
2014-06-17,8.4491,A,F,D,CNY,EUR,SP00,A
2014-06-18,8.4506,A,F,D,CNY,EUR,SP00,A
2014-06-19,8.4881,A,F,D,CNY,EUR,SP00,A
2014-06-20,8.46,A,F,D,CNY,EUR,SP00,A
2014-06-23,8.4643,A,F,D,CNY,EUR,SP00,A
2014-06-24,8.4852,A,F,D,CNY,EUR,SP00,A
2014-06-25,8.4884,A,F,D,CNY,EUR,SP00,A
2014-06-26,8.4696,A,F,D,CNY,EUR,SP00,A
2014-06-27,8.4689,A,F,D,CNY,EUR,SP00,A
2014-06-30,8.4722,A,F,D,CNY,EUR,SP00,A
2014-07-01,8.4883,A,F,D,CNY,EUR,SP00,A
2014-07-02,8.4816,A,F,D,CNY,EUR,SP00,A
2014-07-03,8.4769,A,F,D,CNY,EUR,SP00,A
2014-07-04,8.4314,A,F,D,CNY,EUR,SP00,A
2014-07-07,8.4325,A,F,D,CNY,EUR,SP00,A
2014-07-08,8.428,A,F,D,CNY,EUR,SP00,A
2014-07-09,8.4343,A,F,D,CNY,EUR,SP00,A
2014-07-10,8.4401,A,F,D,CNY,EUR,SP00,A
2014-07-11,8.4353,A,F,D,CNY,EUR,SP00,A
2014-07-14,8.4566,A,F,D,CNY,EUR,SP00,A
2014-07-15,8.4448,A,F,D,CNY,EUR,SP00,A
2014-07-16,8.3976,A,F,D,CNY,EUR,SP00,A
2014-07-17,8.392,A,F,D,CNY,EUR,SP00,A
2014-07-18,8.3971,A,F,D,CNY,EUR,SP00,A
2014-07-21,8.3956,A,F,D,CNY,EUR,SP00,A
2014-07-22,8.3655,A,F,D,CNY,EUR,SP00,A
2014-07-23,8.3475,A,F,D,CNY,EUR,SP00,A
2014-07-24,8.3464,A,F,D,CNY,EUR,SP00,A
2014-07-25,8.3272,A,F,D,CNY,EUR,SP00,A
2014-07-28,8.311,A,F,D,CNY,EUR,SP00,A
2014-07-29,8.2996,A,F,D,CNY,EUR,SP00,A
2014-07-30,8.271,A,F,D,CNY,EUR,SP00,A
2014-07-31,8.2621,A,F,D,CNY,EUR,SP00,A
2014-08-01,8.2774,A,F,D,CNY,EUR,SP00,A
2014-08-04,8.2939,A,F,D,CNY,EUR,SP00,A
2014-08-05,8.2578,A,F,D,CNY,EUR,SP00,A
2014-08-06,8.2245,A,F,D,CNY,EUR,SP00,A
2014-08-07,8.2359,A,F,D,CNY,EUR,SP00,A
2014-08-08,8.2446,A,F,D,CNY,EUR,SP00,A
2014-08-11,8.2387,A,F,D,CNY,EUR,SP00,A
2014-08-12,8.217,A,F,D,CNY,EUR,SP00,A
2014-08-13,8.2216,A,F,D,CNY,EUR,SP00,A
2014-08-14,8.2287,A,F,D,CNY,EUR,SP00,A
2014-08-15,8.2372,A,F,D,CNY,EUR,SP00,A
2014-08-18,8.2267,A,F,D,CNY,EUR,SP00,A
2014-08-19,8.2022,A,F,D,CNY,EUR,SP00,A
2014-08-20,8.1562,A,F,D,CNY,EUR,SP00,A
2014-08-21,8.1613,A,F,D,CNY,EUR,SP00,A
2014-08-22,8.1624,A,F,D,CNY,EUR,SP00,A
2014-08-25,8.1242,A,F,D,CNY,EUR,SP00,A
2014-08-26,8.1265,A,F,D,CNY,EUR,SP00,A
2014-08-27,8.0952,A,F,D,CNY,EUR,SP00,A
2014-08-28,8.0934,A,F,D,CNY,EUR,SP00,A
2014-08-29,8.1018,A,F,D,CNY,EUR,SP00,A
2014-09-01,8.0679,A,F,D,CNY,EUR,SP00,A
2014-09-02,8.063,A,F,D,CNY,EUR,SP00,A
2014-09-03,8.0772,A,F,D,CNY,EUR,SP00,A
2014-09-04,7.9896,A,F,D,CNY,EUR,SP00,A
2014-09-05,7.9515,A,F,D,CNY,EUR,SP00,A
2014-09-08,7.9517,A,F,D,CNY,EUR,SP00,A
2014-09-09,7.9177,A,F,D,CNY,EUR,SP00,A
2014-09-10,7.9252,A,F,D,CNY,EUR,SP00,A
2014-09-11,7.9245,A,F,D,CNY,EUR,SP00,A
2014-09-12,7.9312,A,F,D,CNY,EUR,SP00,A
2014-09-15,7.9317,A,F,D,CNY,EUR,SP00,A
2014-09-16,7.9578,A,F,D,CNY,EUR,SP00,A
2014-09-17,7.9546,A,F,D,CNY,EUR,SP00,A
2014-09-18,7.9056,A,F,D,CNY,EUR,SP00,A
2014-09-19,7.8923,A,F,D,CNY,EUR,SP00,A
2014-09-22,7.888,A,F,D,CNY,EUR,SP00,A
2014-09-23,7.914,A,F,D,CNY,EUR,SP00,A
2014-09-24,7.8716,A,F,D,CNY,EUR,SP00,A
2014-09-25,7.8016,A,F,D,CNY,EUR,SP00,A
2014-09-26,7.7991,A,F,D,CNY,EUR,SP00,A
2014-09-29,7.8143,A,F,D,CNY,EUR,SP00,A
