AU01_02_Avg_max_m_mean,AU01_02_Avg_max_m_median,AU01_02_Avg_max_m_std,AU01_02_Avg_mean_m_mean,AU01_02_Avg_mean_m_median,AU01_02_Avg_mean_m_std,AU01_02_Avg_std_m_mean,AU01_02_Avg_std_m_median,AU01_02_Avg_std_m_std,AU04_max_m_mean,AU04_max_m_median,AU04_max_m_std,AU04_mean_m_mean,AU04_mean_m_median,AU04_mean_m_std,AU04_std_m_mean,AU04_std_m_median,AU04_std_m_std,AU05_max_m_mean,AU05_max_m_median,AU05_max_m_std,AU05_mean_m_mean,AU05_mean_m_median,AU05_mean_m_std,AU05_std_m_mean,AU05_std_m_median,AU05_std_m_std,AU06_max_m_mean,AU06_max_m_median,AU06_max_m_std,AU06_mean_m_mean,AU06_mean_m_median,AU06_mean_m_std,AU06_std_m_mean,AU06_std_m_median,AU06_std_m_std,AU07_max_m_mean,AU07_max_m_median,AU07_max_m_std,AU07_mean_m_mean,AU07_mean_m_median,AU07_mean_m_std,AU07_std_m_mean,AU07_std_m_median,AU07_std_m_std,AU10_max_m_mean,AU10_max_m_median,AU10_max_m_std,AU10_mean_m_mean,AU10_mean_m_median,AU10_mean_m_std,AU10_std_m_mean,AU10_std_m_median,AU10_std_m_std,AU12_max_m_mean,AU12_max_m_median,AU12_max_m_std,AU12_mean_m_mean,AU12_mean_m_median,AU12_mean_m_std,AU12_std_m_mean,AU12_std_m_median,AU12_std_m_std,AU14_max_m_mean,AU14_max_m_median,AU14_max_m_std,AU14_mean_m_mean,AU14_mean_m_median,AU14_mean_m_std,AU14_std_m_mean,AU14_std_m_median,AU14_std_m_std,AU15_max_m_mean,AU15_max_m_median,AU15_max_m_std,AU15_mean_m_mean,AU15_mean_m_median,AU15_mean_m_std,AU15_std_m_mean,AU15_std_m_median,AU15_std_m_std,AU20_max_m_mean,AU20_max_m_median,AU20_max_m_std,AU20_mean_m_mean,AU20_mean_m_median,AU20_mean_m_std,AU20_std_m_mean,AU20_std_m_median,AU20_std_m_std,AU25_max_m_mean,AU25_max_m_median,AU25_max_m_std,AU25_mean_m_mean,AU25_mean_m_median,AU25_mean_m_std,AU25_std_m_mean,AU25_std_m_median,AU25_std_m_std,AU26_max_m_mean,AU26_max_m_median,AU26_max_m_std,AU26_mean_m_mean,AU26_mean_m_median,AU26_mean_m_std,AU26_std_m_mean,AU26_std_m_median,AU26_std_m_std,Currency_Tag,EURCHF_Level,EURCHF_Vol,EURCNY_Level,EURCNY_Vol,EURGBP_Level,EURGBP_Vol,EURJPY_Level,EURJPY_Vol,EURUSD_Level,EURUSD_Vol,blink_count_m_mean,blink_count_m_std,blink_rate_m_mean,blink_rate_m_std,fx_min_vol_m,fx_pair_correlation_m,fx_peak_vol_m,fx_volatility_m,month_str,neer_change_m,neer_level_m,neer_max_m,neer_min_m,neer_momentum_m,neer_volatility_m
0.3006812170125538,0.0479602366685867,1.0907450654451567,0.0014160744280514,-0.1062065660953521,0.9480235822014248,0.2055890037669798,0.0865455865859985,0.2683770611836461,0.2842865420514312,0.2735304236412048,0.8582467615035945,-0.0014160742790608,0.1062065660953521,0.9480235828484198,0.2055890032003612,0.0865455865859985,0.2683770611080671,0.5003355264970498,0.4406514465808868,1.0687662424733857,0.0008238953574613,0.025024713948369,0.9031274686483644,0.3177383609188738,0.193136066198349,0.3131365423893872,0.3008842183878868,0.0434810109436512,1.0877064766553288,0.0014574876430785,-0.1129700317978859,0.948614302519042,0.2059687846375172,0.0897582620382309,0.2653112841529013,0.4975852690328301,0.4624622762203216,0.897202747437887,-0.0008194827980663,-0.025019321590662,0.903127409497012,0.3177384052534615,0.193136990070343,0.3131365227736754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3177758575881409,0.1055548265576362,1.0944581059939555,0.0017395707127038,-0.0886760950088501,0.9495552366412456,0.2158246696476013,0.1045718491077423,0.2571268938751018,0.4304762585443183,0.2142194807529449,1.1147551137828071,-0.0004381581740379,-0.1556895077228546,0.9401981604274576,0.2508433608691762,0.1869522482156753,0.2472501465640673,0.3034847867355922,0.276932030916214,0.8590431504965941,-0.0017399162673517,0.0886756554245948,0.9495552311449068,0.2158246710400438,0.1045718565583229,0.257126889418896,0.61993717836345,0.5191860198974609,0.9627186132817512,0.0009056381781764,-0.0244615674018859,0.874765324867262,0.395798155980636,0.3273800015449524,0.3079934919059653,0.6828765488691336,0.1403227299451828,1.621698728428748,0.0007706344227018,-0.2636975646018982,0.8273152508456515,0.3575249755194736,0.2097329348325729,0.4609795430103887,0.6828720647314548,0.1403281986713409,1.621715489375393,0.0007706498794885,-0.2636592984199524,0.8273131131782983,0.3575245475861826,0.2098426520824432,0.4609837986502805,CNY,,,8.984165,0.004214512701720437,,,,,,,12.857464366091524,4.408301463598159,85.69390859619668,29.28961773201388,0.005254946016048,0.2992493310734471,0.6906259555840053,0.1572224295788502,2011-02,1.725200000000001,111.434895,112.2326,110.5074,0.9542452075332736,0.5531214975268219
0.3570615659813667,0.1396595239639282,1.0878614097222696,0.0001788546674945,-0.0150011889636516,0.9346420912466856,0.2453204499999785,0.1098411828279495,0.2760927829643917,0.3405199721944207,0.1852972209453582,0.8380526317475334,-0.0001788556264528,0.0150011889636516,0.9346420924252998,0.2453204496473472,0.1098411828279495,0.2760927823313727,0.5228909283153315,0.4212710857391357,1.0427003327872626,9.04862356140038e-05,0.0291722659021615,0.8846303963725135,0.3487712992139669,0.1915571093559265,0.3345185828244471,0.3563390177974438,0.1443390548229217,1.0840186125080098,0.0001760863602402,-0.007708909921348,0.9349674534005566,0.2457683740893948,0.1125441864132881,0.2744954014082849,0.5451217080637963,0.4325717687606811,0.9046878174658178,-7.404089347080766e-05,-0.0291573740541934,0.884630357873049,0.3487713115350606,0.1915555745363235,0.3345185826973307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3625610977313854,0.1653340756893158,1.0830134583251938,0.0001888065408218,-0.0082696992903947,0.9374065533144192,0.2500282393243351,0.1267540454864502,0.2615769443059297,0.6135705518614082,0.5498548150062561,1.044600838442785,1.4309990976298731e-06,0.0054133753292262,0.8745147446491999,0.3778567752914188,0.2956256568431854,0.3312525587382467,0.3545142166241202,0.2024556398391723,0.8479563945071477,-0.0001879873375328,0.0082704359665513,0.9374065450803036,0.2500282411438687,0.1267541348934173,0.2615769450228898,0.796564552368657,0.7758148908615112,0.939210330625948,-5.793357409608692e-05,0.0484583787620067,0.8240296595003792,0.4899443617449847,0.4233701229095459,0.3230250104983369,0.9629213675747084,0.4917511940002441,1.5276848891900503,5.236784010387692e-05,-0.2383406460285186,0.7500015902671976,0.5134117644556552,0.3750916123390198,0.4535285221301621,0.9628919028221058,0.4917462468147278,1.5276934655558003,5.238141793030858e-05,-0.2382470071315765,0.7500049929433291,0.5134069476884621,0.3753204345703125,0.4535278860529586,CNY,,,9.190213043478261,0.005034678753008429,,,,,,,12.237982195845698,4.70416813329264,81.55760479265889,31.27538084037298,0.0097851343248286,0.6672408666979528,1.519136170182685,0.3267656644549587,2011-03,2.3164000000000016,113.24004782608696,114.322,112.0056,1.741534625859981,0.7518281064841911
0.2337922417182258,0.2230968251824378,0.9846279343603032,0.0002077235516396,0.0496213156729936,0.941247322887362,0.1577629294454748,0.0822908952832221,0.2369598333733645,0.225614501200946,0.1217347085475921,0.9581915974493876,-0.0002077236237228,-0.0496212914586066,0.94124732156024,0.1577629280308215,0.0822909586131572,0.2369598326583024,0.5945282967871128,0.6445894837379456,0.8849393787402703,0.0244506607261993,0.0542060527950524,0.8420994161955099,0.4004692803607061,0.3023910373449325,0.3092512966817356,0.2283532281720144,0.2175747007131576,0.9849701546603228,-0.0036986352712693,0.0414015725255012,0.9417758225434764,0.1572532778942805,0.0834841765463351,0.2344022308485503,0.6905035308580121,0.6681129932403564,1.0118801311678294,-0.0244372989649875,-0.0541964340955018,0.8420993732561203,0.4004692633885865,0.3023887127637863,0.3092512495812377,-0.0171642016048611,-0.0322384275496006,0.6283744185210579,-0.0264374820641313,-0.0322384275496006,0.2724276518207486,0.0060768284244475,0.0,0.2599608902654443,0.2408589188291514,0.1999363079667091,0.9909008384104536,-0.0075807226152333,0.0071390103548765,0.9224162198284668,0.1661433919079969,0.093501716852188,0.2402938397682699,0.3934727577414467,0.2829553633928298,0.9564432840476984,-0.0035062800372765,-0.1385776773095131,0.904264219443866,0.2480467147043024,0.1943860799074172,0.2570393789479505,0.2461331444071723,0.1911234557628631,0.9186970706722448,0.0075807222791734,-0.007139098132029,0.9224162226224576,0.1661433916079548,0.0935017503798007,0.240293841255527,0.4380655229979733,0.5898623764514923,0.9030362578696952,0.0396256543939216,0.2087528333067893,0.8920944107053069,0.2563004741890217,0.2174941599369048,0.2040580647358034,1.122968652476031,0.9386937022209167,1.302945259263631,0.0061210866758014,-0.1023839674890041,0.6931683953290312,0.6165925703202858,0.5464622378349304,0.4196871217059123,1.1229696862248104,0.9386948943138124,1.302944451513189,0.0061208161794342,-0.1024382375180721,0.6931687378619223,0.6165919632584292,0.5464885830879211,0.4196874897541152,CNY,,,8.598355,0.0025068953802691854,,,,,,,2.4417211328976034,1.0248671767201003,81.70842411038488,33.778387046644575,0.0019995986439388,0.3263027435788693,0.74267847403131,0.1600227828516477,2014-04,0.9125999999999976,117.21015,117.6062,116.6936,0.2496232736817622,0.2735297761141386
0.2030196972720581,0.154089443385601,0.9953822257762984,0.0029287023729601,-0.0010934796882793,0.9217857213801464,0.1365115615476732,0.0666252821683883,0.2605625484458625,0.1933582854360004,0.1613554954528808,0.9498182722954268,-0.0029287016243961,0.0010934796882793,0.9217857226397808,0.1365115612332539,0.0666252821683883,0.2605625482472272,0.5118781733717365,0.4356793165206909,0.9636497359754966,-0.0003120461237002,-0.0710799619555473,0.8743062286721297,0.3485324584567918,0.2549687325954437,0.2833775113561894,0.2028176730813357,0.1511557102203369,0.987943888914911,0.0019339348747612,-0.0072262941394001,0.920543364282402,0.13708701213766,0.0674699544906616,0.2572853144345521,0.617592227652643,0.6753836274147034,0.964964848892336,0.0003150139943402,0.0710801742970942,0.8743062257286243,0.3485324442452644,0.2549692094326019,0.2833774534622515,-0.0095412833616136,-0.0095412833616137,4.857712111921453e-17,-0.0095412833614272,-0.0095412833616137,1.3178800181452776e-11,1.9559057350643292e-13,0.0,1.3822041390048332e-11,0.2047563019303526,0.1619359850883483,0.9750490115979372,0.0078062358343388,0.0142989782616495,0.9245230796203128,0.1347357346310073,0.074776504188776,0.247818619837807,0.3175685021667731,0.1680444329977035,1.0301977743082942,-0.0184902363175884,-0.1264855489134788,0.9020863770079052,0.2059921604867157,0.1582639813423156,0.2634984139910302,0.1883558444495675,0.1297857835888862,0.9418700172725782,-0.0078058281022271,-0.0142986262217163,0.9245230735219736,0.1347357363312386,0.0747765600681304,0.2478186158587292,0.387483611088475,0.5438340306282043,0.8867893082582553,0.038447859172952,0.2338996157050132,0.8971205959525235,0.226582901772702,0.1774725839495658,0.2172865288129153,1.038690612645219,0.7796181738376617,1.374710089051851,-0.003283682872744,-0.1322332620620727,0.7053824898012834,0.5616125565612092,0.4617456197738647,0.4382074894175427,1.038688542710741,0.7797920107841492,1.3747172101188136,-0.0032837430390712,-0.132153458893299,0.7053822004469854,0.5616129461790945,0.4616759866476058,0.4382082904787587,CNY,,,8.0806,0.0038760109901211618,,,,,,,2.582098518221866,0.9229086553101048,89.96809056021286,28.64121755737633,0.0002555022216759,0.9898482338270648,2.2475668903075885,0.4790225314348419,2012-05,2.048000000000002,107.79722727272726,108.7346,106.6866,1.2230760270696863,0.5972050913426199
0.1946375037824042,0.1518656909465789,0.9409011758707532,0.0217077485890107,0.0217370819300413,0.9132133221095372,0.1165168420096104,0.0610780827701091,0.1956840432800038,0.1464227512820358,0.1191368028521537,0.9323801473370946,-0.0217077489550587,-0.0217370595782995,0.9132133241086664,0.1165168412665715,0.0610780902206897,0.1956840455485086,0.4252055750815,0.4561248123645782,0.9916675111750152,0.0015491243336018,-0.0204865895211696,0.8770527936683788,0.2937243912956092,0.2076588124036789,0.2692352985395764,0.2037631265293001,0.1418864578008651,0.924707076859946,0.0278897572646486,-0.0046210410073399,0.8991732024700622,0.1186612287859772,0.0639943107962608,0.1956636394565002,0.5099777663107801,0.6078351140022278,0.8646878852190419,-0.0015592745332234,0.0204766429960727,0.8770527960372594,0.2937243685965455,0.207657977938652,0.2692353096750046,0.0638304838359112,-0.0174860768020153,2.235443050565208,-0.0039704871301825,-0.0174860768020153,0.4391819782677818,0.0275057246907728,1.9280208540806143e-09,0.788690202991937,0.2236164873228433,0.1636233031749725,0.9125136441445304,0.0302708369672041,0.0082626650109887,0.8744559583493756,0.1298907007543551,0.0758558958768844,0.2089753648845519,0.2271802094985847,0.1597739905118942,0.9215997426859748,-0.0113576751203176,-0.0383635535836219,0.8165259961921434,0.1491774599723033,0.0994964316487312,0.2875721222204285,0.1578375523795381,0.1403297036886215,0.9023864733975544,-0.0302711958092339,-0.008263049647212,0.8744559592933576,0.1298906995069478,0.0758559107780456,0.208975364109263,0.3342341994239405,0.5360378623008728,0.9058281209746994,0.0301680773119678,0.2661702632904053,0.8706318225220708,0.1997532653795266,0.1515063345432281,0.2422607665242778,1.0332032835126232,0.73406583070755,1.4174457246462118,0.0034222913812583,-0.1607704311609268,0.7420587423859493,0.53794878275613,0.4316284656524658,0.4286058290163598,1.0332067734532562,0.7344213724136353,1.4174419687046695,0.0034222617793353,-0.1607687622308731,0.7420582294243,0.5379477812026341,0.4315244555473327,0.4286071763972199,CNY,,,6.958663636363636,0.007115374330276551,,,,,,,2.1219132801866616,1.2119398523131395,71.48289750913534,39.8902914950347,0.004917793912894,0.5028082668216631,1.144845497052426,0.2464619104841965,2015-06,2.78070000000001,105.57819090909088,106.5579,103.7772,1.7978711252014516,0.6465534308632521
0.2205142040796327,0.2315719574689865,0.9610333925301116,0.0017719978975661,0.0809053927659988,0.925125358954311,0.1502927753171985,0.0751214548945427,0.2321763419910557,0.2180078328705304,0.0848956555128097,0.9474191256112504,-0.0017719980684313,-0.0809054002165794,0.925125355226216,0.1502927743895603,0.0751214548945427,0.2321763414560659,0.5833251040365425,0.7283385396003723,0.90981575629365,0.0220766187097497,0.0870402827858924,0.8337133545672818,0.4235637166380421,0.3301179111003876,0.3066298852386723,0.2194195121652525,0.2101010084152221,0.9564750270060516,0.001198505672235,0.0652635842561721,0.9208380057615724,0.1499822263463874,0.0746158063411712,0.2350055700806408,0.7437575301118604,0.8316566944122314,0.9010405357974788,-0.0220930464023604,-0.0870581045746803,0.8337133309528358,0.4235637603467305,0.3301171362400055,0.3066298882452277,-0.0013801010959941,-0.0147746102884411,0.9111622337412804,-0.0138816413590361,-0.014774608425796,0.0607441341286897,0.003458449294164,1.9280208540806143e-09,0.2352610791516565,0.2215331361857833,0.1943623125553131,0.94667650431532,0.0018569241706712,0.0476081781089305,0.901059659344689,0.1485966130409456,0.0816081389784812,0.2361120195732406,0.3346696565710177,0.1936526149511337,0.9532102030168266,-0.0091576940944753,-0.1358235627412796,0.8923944318321433,0.2121372859696597,0.1655736416578292,0.2277712926921266,0.2161935673510642,0.1169040724635124,0.9187222803258204,-0.0018569250625909,-0.0476082786917686,0.901059660520663,0.1485966121087961,0.0816081166267395,0.2361120187125032,0.4201979163635833,0.5606772303581238,0.872493156282558,0.0491145564376166,0.2135264277458191,0.8789542948530876,0.2401326919030455,0.2017953842878341,0.1787217401217351,1.1111082645931087,1.0281963348388672,1.2532141072571394,0.0085298663097093,-0.0950665175914764,0.6955623529687369,0.62324172553642,0.5701619982719421,0.412270016742833,1.1111065238949065,1.0276542901992798,1.253213224837038,0.0085300131189815,-0.095084898173809,0.695562749605349,0.6232403476100038,0.5700809359550476,0.4122712950161724,CNY,,,8.394017391304347,0.0020217421313011457,,,,,,,2.440208595576335,1.007380083552927,81.68556579258208,33.10536061868984,0.0008352888781023,0.3422695368294212,0.7825275759451679,0.1722038300095007,2014-07,1.439700000000002,114.80905652173912,115.604,114.1643,0.6482701035619473,0.4502813805389639
0.2451004238637096,0.228457361459732,0.9813993574070916,0.0086424783485934,0.0343020595610141,0.9425287557353372,0.1608807370162212,0.0867205262184143,0.2393979857472855,0.2278130264813632,0.1674791425466537,0.9649635100022232,-0.0086424799539784,-0.0343020595610141,0.9425287561871798,0.1608807375850364,0.0867205262184143,0.2393979812944647,0.4713215739930796,0.4903421700000763,0.9762683644835471,0.020714000301006,-0.0514483898878097,0.8762993927349699,0.31197891606611,0.2155978679656982,0.2677830979451529,0.2467198049039518,0.2103892117738723,0.9854155656802078,0.0069658843481176,0.018216049298644,0.9392535387864962,0.1630528238425748,0.0882107689976692,0.2472832278670333,0.5162999027755834,0.6528488993644714,0.8952696244137014,-0.0207225326497696,0.0514406412839889,0.8762994250026305,0.3119789284417755,0.2155983448028564,0.2677831386420138,-0.0019203899514173,-0.0126334438100457,0.7807310270096055,-0.0095819009152666,-0.0126334438100457,0.2223860954722829,0.0040384359760173,0.0,0.2943075157350396,0.239530683848178,0.2051394879817962,0.9690008510257868,0.0051937212278262,0.0116812475025653,0.9288574468472436,0.1593275076574311,0.0910547897219657,0.2559782220222403,0.2636397178107394,0.1871874332427978,0.9278677904438856,0.0067984354352817,-0.0432293452322483,0.8926534282598242,0.159827133468446,0.1166462078690528,0.2314568751655763,0.2294471740575608,0.1786179095506668,0.9624370145072773,-0.0051937234199649,-0.0116812186315655,0.9288574489145304,0.1593275080713182,0.0910549089312553,0.2559782233095885,0.3207005049970728,0.5793769955635071,0.9146006727139624,0.0404779360107886,0.3206142783164978,0.9205714824224208,0.1852927386231658,0.1466478109359741,0.1751543661306073,0.9528167368629776,0.5935845375061035,1.3959806605472225,0.0063549471407342,-0.1633053719997406,0.7738966041854479,0.505052564371601,0.3820751011371612,0.4174076634059289,0.9528169170548696,0.593587338924408,1.3959867093807623,0.0063550298385314,-0.1631137728691101,0.7738966687582998,0.5050516996351709,0.382059097290039,0.4174093144684729,CNY,,,7.146222727272728,0.006032882116742798,,,,,,,1.6959141404631897,1.3317717788606118,56.9246666845989,43.76431893806027,0.0047166670490875,0.4430123971227306,1.005498734771804,0.213620381557065,2015-09,1.3285000000000051,109.0771409090909,109.7675,108.439,0.5591507882284944,0.4208888131189252
0.2884846959318199,0.0329274162650108,1.065868300840888,5.034254894799172e-08,-0.1537510454654693,0.9596610989645772,0.1905065172206474,0.1038239821791648,0.221461088886865,0.2755507693608776,0.3286254107952118,0.8941600530665452,-5.3784420150657054e-08,0.1537510454654693,0.9596611051724294,0.1905065179694184,0.1038239821791648,0.2214610876257365,0.5648361861582016,0.1639989018440246,1.1200241697887838,-3.553596166646313e-07,-0.25832399725914,0.8811848764711532,0.3603262062435134,0.2409870028495788,0.3319971310319788,0.2928770887347146,0.0621252059936523,1.059576454360958,5.549181908666097e-09,-0.1110477745532989,0.957701917014848,0.1944580489354969,0.1049599796533584,0.2270411187193478,0.5641549626809258,0.7114571332931519,0.7542487025816667,-9.4393084805762e-06,0.2583159804344177,0.8811847520593702,0.3603263841118923,0.2409844696521759,0.3319971354417315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3368400472941389,0.1646416634321212,1.0537557744935244,-8.507455742463124e-08,-0.0796075835824012,0.9539761707627412,0.2240237721053271,0.1495998948812484,0.2163280758511908,0.5661255406469503,0.4009658396244049,0.999164673484137,-7.867282182999278e-08,-0.1609886139631271,0.9245794603311952,0.3468086702532546,0.3086530268192291,0.1892867217912991,0.3301356955405102,0.3496142625808716,0.9034579810845578,8.5604614562717e-08,0.0796075835824012,0.9539761725792796,0.2240237763281478,0.1496000438928604,0.2163280748151255,0.7894079078823495,0.8336970806121826,0.8475822281395441,4.160284463848387e-07,0.0450148582458496,0.8248661943173975,0.5240687528321909,0.4819524884223938,0.2612628001774552,1.2501792104743836,1.0194300413131714,1.4262272306886814,1.9097382410048843e-08,-0.1529397070407867,0.6292732368158992,0.6477929382847987,0.5310347080230713,0.4773984355521678,1.2501913368598283,1.0185894966125488,1.4262116471551536,-5.2088111611175977e-08,-0.1529418975114822,0.629279610850397,0.6477910815159545,0.530968964099884,0.4773919596196708,CNY,,,8.615377272727272,0.009182456877909036,,,,,,,2.6411960132890364,0.7402944026829282,91.8936877076412,23.111161935759927,0.0032809300761372,0.7382906609956195,1.6796441722741564,0.3607028120479182,2011-11,1.3362000000000052,112.75712272727272,113.45,112.1138,0.5022713447875434,0.3758953336233658
0.2055280569576804,0.1982243657112121,0.9904802836473856,-0.0064180398286714,-0.0204689633101224,0.934594347482676,0.1437374119004587,0.0722625292837619,0.2305439380170974,0.2136509924460226,0.2411110997200012,0.9426057806395256,0.0064180401990764,0.0204689633101224,0.9345943459545136,0.1437374118109049,0.0722625032067298,0.2305439379320484,0.4120392796453283,0.3440248966217041,0.8850986830911172,3.83709599274713e-05,-0.0527694597840308,0.7640305460981066,0.2878222664186132,0.1865853145718574,0.2790534681695944,0.2047844597498101,0.1773651242256164,0.9949317913703308,-0.0059526428319765,-0.0206751730293035,0.9431606019343172,0.1427862013787766,0.0743272043764591,0.2264474075337468,0.5020121106667196,0.5317500233650208,0.7561743222368018,-3.181387206593885e-05,0.0527752954512834,0.7640305868422108,0.2878222789061432,0.1865866705775261,0.2790534586905859,-0.0050573414191602,-0.0050573414191603,6.245627860776981e-17,-0.0050573418848215,-0.0050573418848216,5.204689883980817e-17,4.82009398440472e-10,4.820052135201536e-10,2.962143243648473e-13,0.1970759614641237,0.1378291770815848,0.9669450719466668,-0.0080879144472375,-0.0525489039719104,0.9158730257130042,0.1408168907612357,0.0778465569019317,0.2380326120310584,0.2128703119214458,0.1850463524460792,0.7684258974015447,0.0036154446058431,0.0096660200506448,0.6629015021917148,0.1301787737579439,0.0881972685456275,0.2705680746415092,0.2123625031666712,0.2455132082104682,0.9349976741708148,0.008087565394904,0.0525485631078481,0.9158730470771428,0.1408168902812607,0.0778465904295444,0.2380326146642089,0.2745829945843785,0.4405121207237243,0.8396513493644803,0.0091775542583621,0.199294202029705,0.7815478956611093,0.1774029144196549,0.1376186311244964,0.2303229047112003,1.0750489900185598,0.7480114102363586,1.433095926812048,0.0090603100222972,-0.1578557118773459,0.7061270186871206,0.5666598217022752,0.4239682108163833,0.4653684940474177,1.07505626063477,0.7478350102901459,1.4330994504851484,0.0090603644783219,-0.1578539460897445,0.7061257269038484,0.56666027847789,0.4240051507949829,0.4653694054293265,CNY,,,7.019345454545455,0.00617306701637485,,,,,,,2.0900199600798404,1.2272608097830788,70.35582680792261,40.71451688868135,0.0032490191660138,0.4339076499386513,0.9972864698923392,0.2244348883499445,2015-12,3.650899999999993,107.42219545454546,108.4112,104.7603,4.003996651926483,1.0967149612222988
0.2805432041148257,0.1371529102325439,1.077317161293087,-0.0006120773086429,-0.0471685640513896,0.9600572218450684,0.1888484789768306,0.1106960922479629,0.2222821739118168,0.2624860231119608,0.2361714988946914,0.89369507631482,0.0006120760997064,0.0471685640513896,0.960057230868574,0.1888484776150791,0.1106960922479629,0.2222821694890048,0.5777428315285128,0.5050296187400818,1.0101392357934993,0.0004784809875428,-0.1030028983950614,0.92713777349091,0.3367604641150428,0.2953682839870453,0.1945532437934345,0.2827055220189579,0.1607358902692794,1.0833238537355252,-0.0007502210680925,-0.0516458339989185,0.9601217941935376,0.1904801951505671,0.1147302612662315,0.2215100665534127,0.5496760582311632,0.67435222864151,0.9274585564067304,-0.0004847570389947,0.1030031144618988,0.9271377722292996,0.3367604976868021,0.2953674793243408,0.1945531162041122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3466183221094306,0.2261993139982223,1.068319351877895,-0.0004831928837388,-0.0549468025565147,0.9532173632028436,0.2318342040660523,0.1707852184772491,0.2121664997298298,0.4935764315707743,0.4405060112476349,0.9954392708258368,0.0006309579485864,-0.0718282461166381,0.9409490701700964,0.3126588423406143,0.2772099077701568,0.1619513006173852,0.3392555513946635,0.3454796969890594,0.8872464486091116,0.000484320953248,0.0549479164183139,0.9532172973790264,0.2318341881325409,0.1707853227853775,0.2121664953081608,0.7945732760441353,0.7451111674308777,0.9099721720792908,0.0008130159644459,0.0113560203462839,0.821870987130031,0.5181238644042391,0.457891047000885,0.2843832418677032,1.116879167971214,0.4613319933414459,1.6057469125165538,-0.0003233400049641,-0.1872206032276153,0.644287884936627,0.5843575880875507,0.3813522458076477,0.534329748006298,1.1168726427475697,0.4606758654117584,1.605738248009815,-0.0003234289322089,-0.1871718913316726,0.6442822628797493,0.5843577316606463,0.3814159333705902,0.5343370387104097,CNY,,,8.292142105263158,0.004822118486608709,,,,,,,2.871467639015497,0.3455622429873586,99.8480704952902,3.016783710526334,0.0008767630525359,0.5088228085208466,1.151114893082358,0.2413616593347989,2012-04,1.3902000000000072,109.05305789473684,109.8751,108.4849,0.4653255583224325,0.33471842779631
